,index,table_id,question,response,answer,output
366,366,totto_source/train_json/example-13987.json,"In the 1929 Tour De France, how many stages did the course consist of and what was the total course distance?","evidence: |
  The table shows that the 1929 Tour de France consisted of 22 stages with a total course distance of 5,286 km (3,285 mi).

answer: |
  The 1929 Tour de France consisted of 22 stages and had a total course distance of 5,286 km (3,285 mi).","The 1929 Tour de France consisted of 22 stages and over 5,286 km (3,285 mi) total distance.","22 stages, 5,286 km 
"
367,367,totto_source/dev_json/example-2163.json,How many appearances did Mark Letestu make in 2007-08?,"evidence: |
  The relevant rows contain information about Mark Letestu's appearances in the 2007-08 season:
  Season | Team | League | - | GP | G | A | Pts | PIM
  2007–08 | Wilkes-Barre/Scranton Penguins | AHL | - | 52 | 6 | 12 | 18 | 6
  2007–08 | Wheeling Nailers | ECHL | - | 6 | 1 | 2 | 3 | 4
  answer: |
  In the 2007-08 season, Mark Letestu made 52 appearances for the Wilkes-Barre/Scranton Penguins in the AHL and 6 appearances for the Wheeling Nailers in the ECHL, for a total of 58 appearances.",In 2007–08 Mark Letestu appeared in 52 games with Wilkes-Barre/Scranton of the AHL and six games with the Wheeling Nailers of the ECHL.,"58 
"
368,368,totto_source/train_json/example-4422.json,What role did LaChanze play in If/Then during the 2014-15 Broadway run?,"evidence: |
  The relevant row contains information about LaChanze's role in If/Then during the 2014-15 Broadway run:
  Year | Title | Role | Location | Notes
  2014-15 | If/Then | Kate | Broadway | -
answer: |
  In 2014-15, LaChanze played the role of Kate in If/Then during the Broadway run.",LaChanze played Kate in If/Then on Broadway in 2014-15.,"Kate 
"
369,369,totto_source/train_json/example-13914.json,"When was the single ""Whenever You Need Somebody"" first released?","evidence: |
  The relevant row contains information about the single ""Whenever You Need Somebody"":
  Year | Title | UK | AUS | BEL | CAN | GER | IRE | NL | NZ | SWE | SWI | US | Certifications | Album
  1987 | Whenever You Need Somebody | 3 | 3 | 2 | — | 1 | 3 | 2 | 9 | 1 | 1 | — | - | Whenever You Need Somebody
  answer: |
  The single ""Whenever You Need Somebody"" was first released in the year 1987.","""Whenever You Need Somebody"" was released in 1987.","1987 
"
370,370,totto_source/train_json/example-4504.json,What works of art did Hyomin release in 2016?,"evidence: |
  The relevant rows contain information about Hyomin's works released in 2016:
  Title | Year | Peak chart positions | Peak chart positions | Peak chart positions | Sales | Album
  Title | Year | KOR Gaon | KOR Billboard | CHN V Chart | Sales | Album
  ""Sketch"" | 2016 | 120 | No data | 1 | KOR: 13,515 | Sketch
  ""Gold"" | 2016 | — | No data | — | - | Sketch
answer: |
  In 2016, Hyomin released the singles ""Sketch"" and ""Gold"" as part of the Sketch album.","In 2016, Hyomin released ""Sketch"" and ""Gold"" from her second album Sketch.","""Sketch"" and ""Gold"" 
"
371,371,totto_source/train_json/example-707.json,What races did Norm Beechy win and what cars was he driving when he won?,"evidence: |
  The relevant rows contain information about Norm Beechey's wins:
  Season | Title | Position | Car | Team
  1965 | Australian Touring Car Championship | 1st | Ford Mustang | Neptune Racing Team
  1970 | Australian Touring Car Championship | 1st | Holden HT Monaro GTS350 | Norm Beechey Shell Race Team
  answer: |
  Norm Beechey won the Australian Touring Car Championship in the 1965 season while driving a Ford Mustang and in the 1970 season while driving a Holden HT Monaro GTS350.","Beechy finished first in the Australian Touring Car Championship in 1965 and 1970 driving a Ford Mustang and Holden HT Monaro GTS350, respectively.","Australian Touring Car Championship, Ford Mustang, Holden HT Monaro GTS350 
"
372,372,totto_source/train_json/example-769.json,How did Sharon Lokedi perform at the 2018 NCAA Women's Division I Indoor Track and Field Championships?,"evidence: |
  The relevant rows contain information about Sharon Lokedi's performance at the 2018 NCAA Women's Division I Indoor Track and Field Championships:
  Year | Competition | Venue | Position | Event | Notes
  2018 | NCAA Women's Division I Indoor Track and Field Championships | College Station, Texas | 6th | 3000m | 9:03.08
  2018 | NCAA Women's Division I Indoor Track and Field Championships | College Station, Texas | 3rd | 5000m | 15:52.95
answer: |
  At the 2018 NCAA Women's Division I Indoor Track and Field Championships, Sharon Lokedi finished 6th in the 3000m event with a time of 9:03.08 and 3rd in the 5000m event with a time of 15:52.95.","In the 2018 NCAA Indoor Championships Sharon Lokedi finished third in the 5,000 with a 15:52.95 time, and finished sixth in the 3,000 with a time of 9:03.68.","6th in 3000m, 3rd in 5000m 
"
373,373,totto_source/train_json/example-7297.json,"In 2010, what medals in which events and competitions did Amine Laalou win?","evidence: |
  The relevant rows contain information about Amine Laalou's achievements in 2010:
  Year | Competition | Venue | Position | Event | Notes
  2010 | African Championships | Nairobi, Kenya | 2nd | 1500 m | 3:36.38
  2010 | Continental Cup | Split, Croatia | 1st | 1500 m | 3:35.49
  answer: |
  In 2010, Amine Laalou won a silver medal in the 1500 m event at the African Championships and a gold medal in the 1500 m event at the Continental Cup.","In 2010, Amine Laâlou won silver at the 2010 African Championships and was the 1500 m champion at the 2010 Continental Cup.","Silver medal, 1500 m, African Championships, Gold medal, 1500 m, Continental Cup 
"
374,374,totto_source/train_json/example-13650.json,During which season and for what club did Jamie Walker make his first appearance in the Scottish Championship league?,"evidence: |
  The relevant row contains information about Jamie Walker's first appearance in the Scottish Championship league:
  Club | Season | League | League Apps | League Goals | National Cup Apps | National Cup Goals | League Cup Apps | League Cup Goals | Other Apps | Other Goals
  Raith Rovers | 2011-12 | Scottish Championship | 23 | 3 | 1 | 0 | 0 | 0 | 0 | 0 | 24 | 3
answer: |
  During the 2011-12 season, Jamie Walker made his first appearance in the Scottish Championship league for Raith Rovers. He made 23 appearances and scored 3 goals in the league, and a total of 24 appearances and 3 goals in all competitions.",Jamie Walker first appeared in the 2014–15 Scottish Championships for Hearts.,"2011-12, Raith Rovers 
"
375,375,totto_source/train_json/example-13095.json,What roles and movies did Adam Garcia star in during 2000?,"evidence: |
  The relevant rows contain information about Adam Garcia's roles and movies in 2000:
  Year | Title | Role | Note
  2000 | Coyote Ugly | Kevin O'Donnell | -
  2000 | Bootmen | Sean | -
  answer: |
  In 2000, Adam Garcia starred in the movies Coyote Ugly as Kevin O'Donnell and in Bootmen as Sean.","In 2000, Adam Garcia played the role of Sean in Bootmen and Kevin O'Donnell in Coyote Ugly.","Kevin O'Donnell in Coyote Ugly, Sean in Bootmen 
"
376,376,totto_source/train_json/example-2741.json,How many containers and how much cargo did the Part of Cagliari handle?,"evidence: |
  The relevant rows contain information about the number of containers and the total cargo handled at the Port of Cagliari:
  Year | 2004 | 2005 | 2006 | 2007
  Containers (TEU's) | 501,194 | 639,049 | 687,657 | 547,336
  Total (tonnes) | 32,237,491 | 37,877,076 | 36,134,071 | 35,261,756
answer: |
  In the years 2004-2007, the Port of Cagliari handled the following number of containers and total cargo:
  - 2004: 501,194 containers and 32,237,491 tonnes
  - 2005: 639,049 containers and 37,877,076 tonnes
  - 2006: 687,657 containers and 36,134,071 tonnes
  - 2007: 547,336 containers and 35,261,756 tonnes","In 2007, the Port of Cagliari handled 35,261,756 tonnes of cargo and 547,336 TEU's.","Not enough information provided. 
"
377,377,totto_source/train_json/example-2220.json,How did the Australians perform?,"evidence: |
  The relevant rows contain information about the Australian swimmers in the Women's 100 metre breaststroke final:
  Rank | Lane | Name | Nationality | Time | Notes
  6 | 1 | Brooke Hanson | Australia | 1:07.15 | -
  4 | 2 | Leisel Jones | Australia | 1:07.16 | -
  ","Australia's Brooke Hanson took home the silver at 1:07.15, and Leisel Jones finished behind Hanson for a bronze medal by (0.01), with a time of 1:07.16.","Australia 4th and 6th 
"
378,378,totto_source/train_json/example-9218.json,How did the 2015 elections in Poland turn out?,"evidence: |
  The relevant rows contain the total votes and percentages for each candidate in the first and second rounds of the 2015 elections in Poland:
  Candidate | Party | First round | First round | Second round | Second round
  Candidate | Party | Votes | % | Votes | %
  Andrzej Duda | Law and Justice | 5,179,092 | 34.76 | 8,630,627 | 51.55
  Bronisław Komorowski | Independent (endorsed by Civic Platform) | 5,031,060 | 33.77 | 8,112,311 | 48.45

 answer: |
  In the 2015 elections in Poland, Andrzej Duda of Law and Justice won the presidency with 51.55% of the votes in the second round, while his opponent Bronisław Komorowski of the Independent party received 48.45% of the votes. In the first round, Duda received 34.76% of the votes and Komorowski received 33.77%.","Andrzej Duda, Law and Justice party candidate won the election over Bronisław Komorowski, receiving 51.55% of the vote.","Andrzej Duda won. 
"
379,379,totto_source/dev_json/example-1568.json,What events were hosted at the Caesar Gym Shin-Koiwa and when were they held?,"evidence: |
  The relevant row contains information about the event hosted at the Caesar Gym Shin-Koiwa:
  # | Event Title | Date | Arena | Location | Attendance
  8 | Jewels - Rough Stone: Second Ring | January 31, 2010 | Caesar Gym Shin-Koiwa | Tokyo, Japan | -

answer: |
  On January 31, 2010, the event titled ""Jewels - Rough Stone: Second Ring"" was hosted at the Caesar Gym Shin-Koiwa in Tokyo, Japan.","Jewels - Rough Stone: Second Ring was an event held on January 31, 2010, at the Caesar Gym Shin-Koiwa in Tokyo, Japan.","Jewels - Rough Stone: Second Ring, January 31, 2010 
"
380,380,totto_source/train_json/example-13555.json,"In 1992, which international competitions did Haile Gebrselassie participate in and how did he place in each competition?","evidence: |
  The relevant rows contain information about Haile Gebrselassie's achievements in 1992:
  Year | Competition | Venue | Position | Event | Notes
  1992 | World Cross Country Championships | Boston, United States | 2nd | Junior race (7.8 km) | 23:35
  1992 | World Junior Championships | Seoul, South Korea | 1st | 5000m | 13:36.06
  1992 | World Junior Championships | Seoul, South Korea | 1st | 10,000m | 28:03.99
answer: |
  In 1992, Haile Gebrselassie participated in the World Cross Country Championships, World Junior Championships, and Olympic Games. At the World Cross Country Championships, he finished 2nd in the Junior race with a time of 23:35. At the World Junior Championships, he won gold in both the 5000m (13:36.06) and 10,000m (28:03.99) events. However, we cannot determine his placing in the Olympic Games as the table only mentions his participation and victory in the 10,000m event in a later year.","In 1992, Haile won the 5000m and 10,000m races at the 1992 World Junior Championships in Seoul, South Korea, and a silver medal in the junior race at the World Cross Country Championships held in Boston, the United States.","World Cross Country Championships (2nd), World Junior Championships (1st, 1st) 
"
381,381,totto_source/train_json/example-653.json,What roles did Paola Volpato play in 2007 and for which films?,"evidence: |
  The relevant rows contain information about Paola Volpato's roles in 2007:
  Year | Title | Role | Other notes
  2007 | Alguien Te Mira | Eva Zanetti | -
  2007 | Amor por Accidente | Blanca del Bosque | -
  answer: |
  In 2007, Paola Volpato played the role of Eva Zanetti in the film ""Alguien Te Mira"" and the role of Blanca del Bosque in the film ""Amor por Accidente"".","In 2007, Paola Volpato became Eva Zanetti in Alguien Te Mira, while in the same year she played Blanca del Bosque in Amor por Accidente.","Eva Zanetti in ""Alguien Te Mira"", Blanca del Bosque in ""Amor por Accidente"" 
"
382,382,totto_source/train_json/example-13626.json,"During the 2013-14 season, which club and what division did Christian Benteke represent?","evidence: |
  The relevant row contains information about Christian Benteke's 2013-14 season:
  Club | Season | Division | Apps | Goals
  Aston Villa | 2013-14 | Premier League | 26 | 10
answer: |
  In the 2013-14 season, Christian Benteke represented Aston Villa in the Premier League.","In the 2013–14 season, Benteke played for Aston Villa in the Premier League.","Aston Villa, Premier League 
"
383,383,totto_source/train_json/example-1824.json,What were Rajiv Menon's first two roles?,"evidence: |
  The relevant rows contain information about Rajiv Menon's first two roles:
  Year | Title | Language(s) | Other | Role
  1997 | Minsara Kanavu | Tamil | Yes | Actor (Thomas's employee)
  2000 | Kandukondain Kandukondain | Tamil | Yes | Actor

answer: |
  Rajiv Menon's first two roles were as an actor in the Tamil movies ""Minsara Kanavu"" (1997) and ""Kandukondain Kandukondain"" (2000).","Rajiv Menon was cast for the two Tamil films, Minsara Kanavu in 1997 and Kandukondain Kandukondain in 2000.","Actor, Actor 
"
384,384,totto_source/train_json/example-625.json,Who did Tasmania have in the MCC tour of Australia in 1970–71 and what were they out for?,"evidence: |
  The relevant rows contain the batting and bowling details for Tasmania:
  MCC | v | Tasmania
  316/4 (dec) J.H. Hampshire 156* J.H. Edrich 52 B.C. Patterson 2/80 & 3 Ct | - | 164 P.G. Roberts 77 P. Lever 4/17 D. Wilson 3/32
  72/1 J.H. Edrich 42* | - | 223 (follow-on) K. Ibadulla (c) 51 D.L. Underwood 3/39
  answer: |
  In the MCC tour of Australia in 1970-71, Tasmania had the following players:
  - P.G. Roberts (77 runs)
  - K. Ibadulla (c) (51 runs)
  - Other batsmen scored 223 runs in total (follow-on)
  - P. Lever (4/17)
  - D. Wilson (3/32 & 3/39)
  - D.L. Underwood (3/39)
  - Other bowlers took an unspecified number of wickets.
  These players were out for a total of 164 runs in the first innings, and 223 runs in the second innings (follow-on).",Tasmania had Ibadulla (51) and Underwood (3/39) and were out for 223.,"P.G. Roberts, K. Ibadulla, P. Lever, D. Wilson, D.L. Underwood 
"
385,385,totto_source/dev_json/example-948.json,Which role did Kristin Chenoweth play in 2002?,"evidence: |
  The relevant row contains information about Kristin Chenoweth's role in 2002:
  Year | Title | Role | Notes
  2002 | Topa Topa Bluffs | Patty | -
answer: |
  In 2002, Kristin Chenoweth played the role of Patty in Topa Topa Bluffs.","Chenoweth made her film debut in Topa Topa Bluffs in 2002 playing ""Patty"".","Patty 
"
386,386,totto_source/dev_json/example-1703.json,Did Julie Nathanson play any voice roles in live-action films?,"evidence: |
  The relevant rows contain information about Julie Nathanson's voice roles in live-action productions:
  Year | Title | Role | Notes
  2008 | iCarly: iGo to Japan | Swedish Voice | Television film
  2009 | iCarly | Julie (voice) | Episode: ""iTake on Dingo""
  2017 | The Odd Couple | Vicki (voice) | Uncredited Episode: ""Conscious Odd Coupling""
  2018 | Searching | Natalie Boyd (voice) | -
answer: |
  Yes, Julie Nathanson played voice roles in live-action productions. Specifically, she provided the voice for the Swedish character in the iCarly: iGo to Japan television film (2008), voiced Julie in an episode of iCarly (2009), played Vicki (voice) in an episode of The Odd Couple (2017), and provided the voice for Natalie Boyd in the film Searching (2018).","Julie Nathanson played a voice role in iCarly in 2009, in The Odd Couple in 2017, and in Searching in 2018.","Yes 
"
387,387,totto_source/train_json/example-13695.json,"Who was elected to the Ashfield seat in 1992, and which member previously held the seat?","evidence: |
  The relevant rows contain information about the Member of Parliament for Ashfield in 1992 and the previous member:
  Election | Election | Member | Party
  - | 1992 | Geoff Hoon | Labour
  - | 1979 | Frank Haynes | Labour
  answer: |
  Geoff Hoon was elected to the Ashfield seat in 1992, and Frank Haynes was the previous member who held the seat in 1979.","Geoff Hoon represented the Ashfield (UK Parliament constituency) seat for the Labour Party from 1992, when he succeeded Labour member Frank Haynes.","Geoff Hoon, Frank Haynes 
"
388,388,totto_source/dev_json/example-1744.json,For what club did O'Connor play the most?,"evidence: |
  The rows indicating O'Connor's appearances for each club are:
  Club | Season | Division | Apps | Goals
  Bournemouth | Total | Total | 128 | 12
  Bristol Rovers | Total | Total | 80 | 10
  Exeter City (loan) | Total | Total | 38 | 1
  Gillingham | Total | Total | 116 | 8
  Queens Park Rangers | Total | Total | 3 | 0

From these rows, we can see that O'Connor played for Bournemouth the most, with 128 appearances.

answer: |
  Mark O'Connor played the most for Bournemouth, with 128 appearances.","O'Connor made 148 appearances and played for five seasons with Bournemouth from 1985 to 1990, more than with any other club.","Bournemouth 
"
389,389,totto_source/train_json/example-13156.json, What is the Nitrogen dioxide (NO2)-annual average for 2010 and 2011?,"evidence: |
  The relevant rows contain the Nitrogen dioxide (NO2)-annual average for 2010 and 2011:
  - | 2010 | 2011
  20.82 | -

answer: |
  The Nitrogen dioxide (NO2)-annual average for Pristina-KHMI in 2010 is 20.82 µg/m3 and for 2011, the data is not available.",The annual average value limit of NO2 is 40 µg/m3 and the Pristina was 20.82 µg/m3 in 2010.,"20.82 µg/m3, Not Available 
"
390,390,totto_source/train_json/example-2874.json,When has Stewart appeared in The Tempest?,"evidence: |
  The relevant rows contain information about Patrick Stewart's appearances in The Tempest:
  Year | Title | Role | Notes
  1995 | The Tempest | Prospero | For the New York Shakespeare Festival, with the production later transferring to Broadway
  2006 | The Tempest | Prospero | At the Royal Shakespeare Theatre and then the Novello Theatre
  2008 | Macbeth | Prospero | At the Brooklyn Academy of Music in New York City
  2008 | Macbeth | Prospero | At the Lyceum Theatre, New York

answer: |
  Patrick Stewart has appeared in The Tempest in 1995 for the New York Shakespeare Festival, which later transferred to Broadway, and in 2006 at the Royal Shakespeare Theatre and then the Novello Theatre. He also played Prospero in 2008 at the Brooklyn Academy of Music in New York City and at the Lyceum Theatre, New York.","Stewart's role was Prospero in Shakespeare's The Tempest, on Broadway in 1995 and reprised in The Tempest as part of the Royal Shakespeare.","1995, 2006 
"
391,391,totto_source/train_json/example-2183.json,"How many goals did Boško Balaban score on March 24, 2001 against Latvia in the 2002 FIFA World Cup?","evidence: |
  The relevant rows contain information about Boško Balaban's goals scored on March 24, 2001 against Latvia in the 2002 FIFA World Cup:
  # | Date | Venue | Opponent | Score | Result | Competition
  02. | 24 March 2001 | Gradski vrt, Osijek, Croatia | Latvia | 1 – 0 | 4–1 | 2002 FIFA World Cup qualification
  03. | 24 March 2001 | Gradski vrt, Osijek, Croatia | Latvia | 2 – 0 | 4–1 | 2002 FIFA World Cup qualification
  04. | 24 March 2001 | Gradski vrt, Osijek, Croatia | Latvia | 3 – 0 | 4–1 | 2002 FIFA World Cup qualification
answer: |
  On March 24, 2001, Boško Balaban scored 3 goals against Latvia in the 2002 FIFA World Cup.",Boško Balaban played in the Croatian team's qualifying campaign for the 2002 FIFA World Cup as he scored three goals against Latvia in Croatia's 4–1 victory on 24 March 2001.,"3 
"
392,392,totto_source/train_json/example-4182.json,What years did Vasili Kuznetsov work as the Chairman of the Presidium of the supreme soviet union?,"evidence: |
The rows relevant to Vasili Kuznetsov's tenure as the Chairman of the Presidium of the Supreme Soviet are:

- № | Name (Birth–Death) | Portrait | Term of office | Convocations
- Vasili Kuznetsov (1901–1990) | Kuznetzov 43062X8X18.JPG | 10 November 1982 – 16 June 1983 | 10th Convocation
- Vasili Kuznetsov (1901–1990) | Kuznetzov 43062X8X18.JPG | 10 March 1985 – 27 July 1985 | 11th Convocation
- Vasili Kuznetsov (1901–1990) | Kuznetzov 43062X8X18.JPG | 10 March 1985 – 27 July 1985 | 11th Convocation

answer: |
Vasili Kuznetsov worked as the Chairman of the Presidium of the Supreme Soviet from 10 November 1982 to 16 June 1983, and again from 10 March 1985 to 27 July 1985, during the 10th and 11th convocations.","Vasili Kuznetsov was Chairman of the Presidium of the Supreme Soviet of the Soviet Union from 1982 to 1983, for a second time in 1984 and for a third time in 1985.","1982-1983, 1985 
"
393,393,totto_source/train_json/example-13778.json,"Which version of ""Resistance"" was distributed during its second worldwide release and when did that occur?","evidence: |
  The relevant row contains information about the second worldwide release of ""Resistance"":
  Region | Date | Format | Version | Label | Ref.
  Worldwide | 22 February 2017 | Digital download | Monstercat 030 – Finale | Monstercat | -

answer: |
  During the second worldwide release on 22 February 2017, the ""Monstercat 030 – Finale"" version of ""Resistance"" was distributed.","The Resistance song was also featured on Monstercat 030 – Finale from the label Monstercat, which was released on 22 February 2017.","Monstercat 030 – Finale, 22 February 2017 
"
394,394,totto_source/train_json/example-2962.json,Who were the last two athletes in the finals at the 2008 Summer Olympics?,"evidence: |
  The relevant rows contain information about the last two athletes in the finals at the 2008 Summer Olympics:
  Rank | Lane | Name | Nationality | Time | Notes
  7 | 2 | Roland Mark Schoeman | South Africa | 21.67 | AF
  8 | 6 | Stefan Nystrand | Sweden | 21.72 | -
answer: |
  The last two athletes in the finals at the 2008 Summer Olympics were Roland Mark Schoeman from South Africa with a time of 21.67, and Stefan Nystrand from Sweden with a time of 21.72.","At 2008 Summer Olympics, South Africa's Roland Mark Schoeman (21.67) and Sweden's Stefan Nystrand (21.72) rounded out the finale in seventh and eighth place, respectively.","Roland Mark Schoeman, Stefan Nystrand 
"
395,395,totto_source/dev_json/example-543.json,What role did Tate Ellington portray in 2010?,"evidence: |
  The relevant row contains information about Tate Ellington's role in 2010:
  Year | Title | Role | Notes
  2010 | Remember Me | Aidan Hall | -

answer: |
  In 2010, Tate Ellington portrayed the role of Aidan Hall in the movie ""Remember Me"".",Tate Ellington appeared as Aidan Hall in the 2010 film Remember Me.,"Aidan Hall 
"
396,396,totto_source/train_json/example-4671.json,How successful was Kjersti Plätzer in 2004 and 2007?,"evidence: |
  The relevant rows contain information about Kjersti Plätzer's achievements in 2004 and 2007:
  Year | Competition | Venue | Position | Event | Notes
  2004 | Olympic Games | Athens, Greece | 12th | 20 km | 1:30:49
  2007 | World Championships | Osaka, Japan | 4th | 20 km | 1:31:24
answer: |
  In 2004, Kjersti Plätzer finished 12th in the 20 km event at the Olympic Games. In 2007, she finished 4th in the 20 km event at the World Championships.",Kjersti Plätzer finished 12th in the 2004 Olympic Games in Athens and 4th in the 2007 World Championships in Osaka.,"12th in 2004, 4th in 2007 
"
397,397,totto_source/dev_json/example-2072.json,How did the candidates do in the 2006 election?,"evidence: |
  The relevant rows contain information about the 2006 election:
  Party | Party | Candidate | Votes | %
  - | Democratic | Michael D. Brown | 62,415 | 73
  - | Democratic | Philip Pannell | 21,552 | 25
  - | - | Florence Pendleton(write-in) | 1,363 | 2

answer: |
  In the 2006 election, Michael D. Brown received 73% of the votes, Philip Pannell received 25% of the votes, and Florence Pendleton received 2% of the votes as a write-in.","Florence Pendleton is a write-in candidate who secured 1,363 votes, Michael Donald Brown had victory with 62,415 votes over her, and Pannell's secured 21,552 votes for the Democratic party.","Michael D. Brown (73%), Philip Pannell (25%), Florence Pendleton (2%) 
"
398,398,totto_source/train_json/example-13140.json,When was the last single from the Eko EP released?,"evidence: |
  The relevant rows contain information about the singles from the Eko EP:
  Title | Year | UK | UK Dance | AUS | AUT | GER | IRE | NL | SCO | SWE | SWI | Certifications | Album
  ""Back to My Love"" (featuring Little Simz) | 2016 | — | — | — | — | — | — | — | — | — | — | - | Eko EP
  ""Warm"" | 2016 | — | — | — | — | — | — | — | — | — | — | - | Eko EP
  ""Rude Love"" | 2017 | — | — | — | — | — | — | — | — | — | — | - | Eko EP
  ""Unpredictable"" | 2017 | — | — | — | — | — | — | — | — | — | — | - | Eko EP

The last single from the Eko EP was ""Unpredictable"", which was released in 2017.

answer: |
  The last single from the Eko EP, ""Unpredictable"", was released in 2017.","In 2017, the last single from the Eko EP, ""Unpredictable,"" was released.","2017 
"
399,399,totto_source/train_json/example-2971.json,Who succeeded Joseph Philippe as bishop of Luxembourg and when?,"evidence: |
  The relevant row contains information about the succession of Joseph Philippe as bishop of Luxembourg:
  Name | Start date | End date
  Joseph Laurent Philippe | 9 September 1935 | 21 October 1956
  answer: |
  Joseph Laurent Philippe succeeded Joseph Philippe as bishop of Luxembourg on 9 September 1935.",Léon Lommel succeeded Joseph Philippe as the bishop of Luxembourg on 21 October 1956.,"Joseph Laurent Philippe, 9 September 1935 
"
400,400,totto_source/dev_json/example-1739.json,Where did Tomás de Teresa perform the best in his career?,"evidence: |
  The relevant rows contain information about Tomás de Teresa's best performances:
  Year | Competition | Venue | Position | Event | Notes
  1990 | European Indoor Championships | Glasgow, United Kingdom | 2nd | 800 m | 1:47.22
  1991 | World Indoor Championships | Seville, Spain | 2nd | 800 m | 1:47.82
  1994 | European Championships | Helsinki, Finland | 3rd | 800 m | 1:46.57
  answer: |
  Tomás de Teresa performed the best in his career at the European Indoor Championships in Glasgow, UK in 1990, World Indoor Championships in Seville, Spain in 1991, and European Championships in Helsinki, Finland in 1994, where he finished 2nd, 2nd, and 3rd in the 800m event, respectively.","Tomás de Teresa placed 1st in 1986 at the European Junior Championships in Birmingham, United Kingdom.","Glasgow, UK, Seville, Spain, Helsinki, Finland 
"
401,401,totto_source/dev_json/example-2000.json,What divisions did Steve Biggins play during the time in Oxford United?,"evidence: |
  The relevant rows contain information about Steve Biggins' time at Oxford United:
  Club | Season | Division | Apps | Goals
  Oxford United | 1982-83 | Third Division | 10 | 1
  Oxford United | 1983-84 | Third Division | 42 | 19
  Oxford United | 1984-85 | Second Division | 7 | 2

answer: |
  Steve Biggins played in the Third Division during the 1982-83 and 1983-84 seasons, and in the Second Division during the 1984-85 season at Oxford United.",Steve Biggins played for Oxford United in Third Division in 1982–84 and the Second Division in 1984–85.,"Third Division, Second Division 
"
402,402,totto_source/dev_json/example-40.json,What film and role did James Waterston play as debut?,"evidence: |
  The relevant row contains information about James Waterston's film debut:
  Year | Title | Role | Notes
  1989 | Dead Poets Society | Gerard Pitts | -
  1989 | Little Sweetheart | Richard | -
  answer: |
  In 1989, James Waterston made his film debut in Dead Poets Society as Gerard Pitts and in Little Sweetheart as Richard.","James Waterston first appeared playing Gerard Pitts in the 1989 film, ""Dead Poets Society"".","'Dead Poets Society' , 'Gerard Pitts' , 'Little Sweetheart' , 'Richard' 
"
403,403,totto_source/train_json/example-453.json,How much forfeitures did the Department of Justice's Asset Forfeiture Fund take in 1986 and 2008?,"evidence: |
  The relevant rows contain information about the Department of Justice's Asset Forfeiture Fund:
  Year | Total forfeitures | Notes
  1986 | $93.7 million | DOJ's Asset Forfeiture Fund
  2008 | $1.6 billion | DOJ Asset Forfeiture fund took in $1 billion
answer: |
  In 1986, the Department of Justice's Asset Forfeiture Fund took in $93.7 million, and in 2008, it took in $1 billion.","In 1986, the Department of Justice's Asset Forfeiture Fund took in $93.7 million and in 2008 took in $1 billion.","$93.7 million, $1 billion 
"
404,404,totto_source/train_json/example-13312.json,What were the results of the 1967 San Diego mayoral election?,"evidence: |
  The relevant rows contain information about the 1967 San Diego mayoral election results:
  Table Title - 1967 San Diego mayoral election
  Table Subtitle - General Election results
  Party | Party | Candidate | Votes | %
  - | Democratic | Frank Curran | 96,597 | 67.2
  - | Republican | Allen Hitch | 47,230 | 32.8
  Total votes | Total votes | Total votes | 143,827 | 100

answer: |
  In the 1967 San Diego mayoral election, Frank Curran of the Democratic party received 96,597 votes, which is 67.2% of the total votes, and won the election. Allen Hitch of the Republican party received 47,230 votes, which is 32.8% of the total votes. The total number of votes in this election was 143,827.","In the 1967 San Diego mayoral election, Curran defeated Hitch with 67.2% of the vote.","Frank Curran won with 67.2% of the vote. 
"
405,405,totto_source/dev_json/example-2103.json,When was Meirionnydd Nant Conwy represented by Dafydd Elis Thomas?,"evidence: |
  The relevant row contains information about when Meirionnydd Nant Conwy was represented by Dafydd Elis Thomas:
  Election | Member | Party
  - | Dafydd Elis Thomas | Plaid Cymru
  answer: |
  Meirionnydd Nant Conwy was represented by Dafydd Elis Thomas in the 1983 election.","From 1983 to 1992, Meirionnydd Nant Conwy was represented by Dafydd Elis Thomas.","1983 
"
406,406,totto_source/train_json/example-5007.json,What was the success of Remalda Kergytė-Dauskurdienė in 2009 World Championships?,"evidence: |
  The relevant row contains information about Remalda Kergytė-Dauskurdienė's achievement in 2009 World Championships:
  Year | Competition | Venue | Position | Event | Notes
  2009 | World Championships | Berlin, Germany | 52nd | Marathon | 2:45:28
 answer: |
  In 2009, Remalda Kergytė-Dauskurdienė finished 52nd in the Marathon event at the World Championships held in Berlin, Germany with a time of 2:45:28.","Remalda Kergytė-Dauskurdienė represented Lithuania in 2009 World Championships, reaching 52nd place.","52nd 
"
