index,question,answer,response
159,what was the changes in offences of criminal harassment from 2012/2013 to 2013/2014?,[3.0],"Relevant rows and columns from the table:

| Type of offence | 2012/2013 | 2013/2014 | Percent change in number of cases 2012/2013 to 2013/2014 |
|-----------------|------------|------------|---------------------------------------------------------|
| Criminal harassment | 186       | 192       | 3                                                         |

Final Answer: 3%
"
160,which kind of offences took the longest length to complete in 2013/2014?,['homicide'],"Relevant rows and columns from the table:

| Type of offence | 2013/2014 median length of case |
|-----------------|---------------------------------|
| Homicide         | 611                            |
| Attempted murder | 248                            |
| Robbery          | 201                            |
| Sexual assault    | 256                            |
| Other sexual offences | 240                            |
| Major assault     | 164                            |
| Common assault    | 134                            |
| Uttering threats | 143                            |
| Criminal harassment | 174                            |
| Other crimes against persons | 184                            |
| Property offences | 120                            |
| Theft             | 102                            |
| Break and enter   | 141                            |
| Fraud             | 115                            |
| Mischief         | 113                            |
| Possess stolen property | 120                            |
| Other property crimes | 155                            |
| Administration of justice offences | 82                             |
| Fail to appear     | 69                             |
| Breach of probation | 83                             |
| Unlawfully at large | 7                              |
| Fail to comply with order | 91                             |
| Other administration of justice | 92                             |
| Other criminal code offences | 146                            |
| Weapons          | 147                            |
| Prostitution     | 174                            |
| Disturbing the peace | 103                            |
| Residual criminal code | 153                            |
| Criminal code     | 130                            |
| Criminal code traffic offences | 120                            |
| Impaired driving   | 116                            |
| Other criminal code traffic | 122                            |
| Total criminal code offences | 130                            |
| Other federal statute offences | 69                             |
| Drug possession    | 92                             |
| Other drug offences | 141                            |
| Youth criminal justice act | 42                             |
| Residual federal statutes | 99                             |
| Total offences    | 120                            |

Final Answer: Homicide 
"
161,what was the median length of time to complete homicide cases in 2012/2013?,[448.0],"Relevant rows and columns from the table:

| Type of Offence | 2012/2013 |  |  |  |  |  |
|---|---|---|---|---|---|---|
| Homicide | 31 | 448 |  |  |  |  | 

Final Answer: 448 
"
162,what was the median length of time to complete sexual assault cases in 2013/2014?,[256.0],"Relevant rows and columns from the table:

| Type of offence | 2013/2014 |
|-----------------|------------|
| Sexual assault | 256        |

Final Answer: 256 
"
163,what was the median length of time to complete attempted murder cases in 2013/2014?,[248.0],"Relevant rows and columns from the table:

| Type of Offence | 2013/2014 |
|-----------------|-----------|
| Attempted Murder | 248       |

Final Answer: 248
"
164,what was the percentage of all cases completed in youth court resulted in a guilty finding in 2013/2014?,[56.0],"Relevant rows and columns from the table:

| Total Offences | Guilty Percent |
|----------------|----------------|
| 39,901        | 56            |

Final Answer: 56
"
165,what was the winning percentage in the regular season of st. louis cardinals?,[0.544],"Relevant rows and columns from the table:

| Team               | Regular season win % |
|--------------------|-----------------------|
| St. Louis Cardinals | .544                  |

Final Answer: .544 
"
166,what was the proportion of reasons for not reporting to the police were that the crime was minor and it was not worth taking the time to report?,[71.0],"Evidence:
Relevant rows and columns from the table:

| Reasons for not reporting to the police | Total |
|-----------------------------------------|-------|
| crime was minor and not worth taking the time to report | 71   |

Final Answer: 71 
"
167,what was the amount government final consumption expenditure was revised downward in 2013?,[3784],"Relevant rows and columns from the table:

| Year | Government final consumption expenditure | Average revision |
|------|------------------------------------------|-------------------|
| 2013 | 393,848                                 | -3,784             |

Final Answer: 3,784 
"
168,what was the amount government final consumption expenditure was revised downward in 2015?,[2118],"Relevant rows and columns from the table:

| Year | Government final consumption expenditure | Average revision |
|---|---|---|
| 2015 | 417,730 | -2,118 |

Final Answer : 2,118
"
169,what was the percentage of the 2015 graduates who graduated with student debt still had an outstanding debt after three years?,[64.4],"Relevant rows and columns from the table:

| Characteristics | All levels of study | Remaining debt |
|-----------------|---------------------|----------------|
| Proportion     | 35.6                | 64.4             |

Final Answer : 64.4 
"
170,what was the percentage of graduates with a professional degree who graduated with student debt still had an outstanding debt after three years ?,[61.5],"Relevant rows and columns from the table:

| Characteristics | Master's, doctorate and professional degree holders |
|---|---|
| Remaining debt | 61.5 |

Final Answer : 61.5 
"
171,what was the percentage of college graduates who graduated with student debt still had an outstanding debt after three years ?,[66.0],"Relevant rows and columns from the table:

| Characteristics | College |
|-----------------|---------|
| Remaining debt | 66.0    |

Final Answer : 66.0 
"
172,the median student debt at graduation for those who had not repaid their debt in 2018 was at least twice as high as for those who had repaid their debt in full in three years.what was the times the median student debt at graduation for those who had not repaid their debt in 2018 higher than those who had repaid their debt in full in three years?,[2.209954],"Relevant rows and columns from the table:

| Characteristics | Median debt at graduation (Full debt repayment) | Median debt at graduation (Remaining debt) |
|-----------------|--------------------------------------------|---------------------------------------------|
| All levels of study | 9,926                                      | 21,936                                      |
| College            | 5,823                                      | 14,978                                      |
| Bachelor's degree holders | 12,542                                     | 25,319                                      |
| Master's, doctorate and professional degree holders | 12,820                                     | 29,815                                      |

Final Answer: [2.21, 1.99, 2.02, 2.32] 
"
173,what was the median debt at graduation for those who had not repaid their debt after three years?,[21936.0],"Relevant rows and columns from the table:

| Characteristics | Remaining debt |
|-----------------|----------------|
| Median debt at graduation | 21,936 |

Final Answer: 21,936 
"
174,how many yards did fuller get in 2015?,[1258.0],"Relevant rows and columns from the table:

| Year | Receiving Yards |
|---|---|
| 2015 | 1,258 |

Final Answer : 1,258 
"
175,what was the percentage of sexually active females aged 15 to 24 reported having used ec in the past 12 months?,[10.6],"Relevant rows and columns from the table:

| Characteristic | % |
|-----------------|---|
| Total, 15- to 24-year-olds | 10.6 |

Final Answer: 10.6 
"
176,how many league goals did stefan moore score for leamington in 2017-18?,[2.0],"Relevant rows and columns from the table:

| Club         | Season      | League | Goals |
|--------------|-------------|--------|-------|
| Leamington   | 2017-18     | National League North | 2     |

Final Answer : 2 
"
177,how many goals did tottenham hotspur score for tottenham hotspur in 9 seasons?,[73.0],"Relevant rows and columns from the table:

| Club             | Season    | League | Total goals |
|-------------------|-----------|--------|------------|
| Tottenham Hotspur | 1900-01   |        | 1           |
| Tottenham Hotspur | 1901-02   |        | 2           |
| Tottenham Hotspur | 1902-03   |        | 7           |
| Tottenham Hotspur | 1903-04   |        | 13          |
| Tottenham Hotspur | 1904-05   |        | 7           |
| Tottenham Hotspur | 1905-06   |        | 8           |
| Tottenham Hotspur | 1906-07   |        | 7           |
| Tottenham Hotspur | 1907-08   |        | 10          |
| Tottenham Hotspur | 1908-09   |        | 18          |

Final Answer: 73 
"
178,which club did julio play for in 2015?,['atletico tucuman'],"Relevant rows and columns from the table:

| Club              | Season | League                   | 
|-------------------|--------|---------------------------|
| Atletico Tucuman   | 2015   | Primera B Nacional        | 

Final Answer : Atletico Tucuman 
"
179,"in 2013, what is the proportion of people who reported that they followed news and current affairs daily was in quebec?",[63.0],"Relevant rows and columns from the table:

| Province of Residence | Daily (2013) |
|------------------------|--------------|
| Quebec                | 63            |

Final Answer: 63
"
180,"in 2013, what is the proportion of people who reported that they followed news and current affairs daily was in manitoba?",[55.0],"Evidence:
Relevant rows and columns from the table:

| Province of residence | Daily (2013) |
|-----------------------|--------------|
| Manitoba              | 55           |

Final Answer: 55 
"
181,"in 2013, what is the proportion of people who reported that they followed news and current affairs daily was in alberta?",[53.0],"Relevant rows and columns from the table:

| Province of Residence | Daily (2013) |
|-----------------------|---------------|
| Alberta              | 53            |

Final Answer : 53
"
182,"in 2012, how many percentge point of aboriginal women aged 15 or older reported disabilities that limited their daily activities?",[22],"Evidence:
Relevant rows and columns from the table:

| Age group | Aboriginal women |
|-----------|-------------------|
| 15 or older | 22.0 |

Final Answer : 22.0 
"
183,"in 2012, how many percentge point of aboriginal men aged 15 or older reported disabilities that limited their daily activities?",[14.6],"Relevant rows and columns from the table:

| Age group | Aboriginal Men |
|-----------|-----------------|
| 15 or older | 14.6             |

Final Answer: 14.6 
"
184,how many times aboriginal women aged 15 or older were more likely than non-aboriginal women to report disabilities?,[1.496599],"Relevant rows and columns from the table:

| Age group | Aboriginal women | Non-aboriginal women |
|-----------|-------------------|----------------------|
| 15 or older | 22.0              | 14.7                |

Final Answer: 1.5 
"
185,how many times aboriginal men aged 15 or older were more likely than non-aboriginal men to report disabilities?,[1.168],"Evidence:
Relevant rows and columns from the table:

| Age group | Aboriginal men | Non-aboriginal men |
|-----------|----------------|--------------------|
| 15 or older | 14.6            | 12.5              |

Calculation: 14.6 / 12.5 = 1.168

Final Answer: 1.168 
"
186,how many times aboriginal women aged 25 to 54 were more likely than non-aboriginal women to report disabilities?,[2.340659],"Relevant rows and columns from the table:

| Age group | Aboriginal women | Non-aboriginal women |
|-----------|--------------------|-----------------------|
| 25 to 54  | 21.3               | 9.1                  |

The prevalence rate of disability for Aboriginal women aged 25-54 is 21.3%, while it's 9.1% for Non-aboriginal women in the same age group.

To find out how many times more likely Aboriginal women are, we divide the prevalence rate for Aboriginal women by the prevalence rate for Non-aboriginal women:

21.3 / 9.1 = 2.34

Final Answer: 2.34 
"
187,how many times aboriginal women aged 55 to 64 were more likely than non-aboriginal women to report disabilities?,[1.629808],"Relevant rows and columns from the table:

| Age group | Aboriginal women | Non-Aboriginal women |
|-----------|-------------------|-----------------------|
| 55 to 64  | 33.9              | 20.8                 |

**Calculation:** 33.9 / 20.8 = 1.63

Final Answer: 1.63 
"
188,how many times aboriginal women aged 65 or older were more likely than non-aboriginal women to report disabilities?,[1.525714],"Evidence:
Relevant rows and columns from the table:

| Age group | Aboriginal women | Non-Aboriginal women |
|-----------|--------------------|-----------------------|
| 65 or older | 53.4                 | 35.0                   |

Calculation: 53.4 / 35.0 = 1.5257

Final Answer: 1.53 
"
189,how many times aboriginal men aged 15 to 24 were more likely than non-aboriginal men to report disabilities?,[1.590909],"Relevant rows and columns from the table:

| Age group | Men - Aboriginal | Men - Non-Aboriginal |
|-----------|-------------------|-----------------------|
| 15 to 24  | 7.0              | 4.4                  |

Calculation: 7.0 / 4.4 = 1.59

Final Answer: 1.59 
"
190,how many times aboriginal men aged 25 to 54 were more likely than non-aboriginal men to report disabilities?,[1.493827],"Relevant rows and columns from the table:

| Age group | Men non-aboriginal | Men aboriginal |
|-----------|---------------------|-----------------|
| 25 to 54 | 8.1                 | 12.1              |

The prevalence of disability for aboriginal men aged 25 to 54 is 12.1% while it is 8.1% for non-aboriginal men. 

Final Answer: 1.5 
"
191,how many times aboriginal women aged 15 or older were more likely than non-aboriginal women to report disabilities?,[1.496599],"Evidence:
Relevant rows and columns from the table:

| Age group | Aboriginal women | Non-aboriginal women |
|-----------|-------------------|-----------------------|
| 15 or older | 22.0              | 14.7                |

Final Answer: 1.5 
"
192,how many times aboriginal women aged 15 or older were more likely than same-aged non-aboriginal men to report disabilities?,[1.176],"Relevant rows and columns from the table:

| Age group | Aboriginal women | Non-aboriginal men |
|-----------|-------------------|--------------------|
| 15 or older | 22.0              | 12.5              |

Calculation: 22.0 / 12.5 = 1.76

Final Answer: 1.76 
"
193,"using employment rates as an example, what was the percent of aboriginal people in couples were employed in 2015?",[75.1],"Evidence:
Relevant rows and columns from the table:

| Marital Status | Aboriginal population |
|----------------|-----------------------|
| Married or common-law | 75.1 | 

Final Answer : 75.1 
"
194,"using employment rates as an example, what was the percent of non-aboriginal people in couples were employed in 2015?",[84.0],"Evidence:
Relevant rows and columns from the table:

| Marital Status | Non-aboriginal population | Employment Rate |
|----------------|-----------------------------|-----------------|
| Married or common-law | 84.0                       |                  |

Final Answer: 84.0 
"
195,"using employment rates as an example, 75.1% of aboriginal people in couples were employed in 2015, as were 84.0% of their non-aboriginal counterparts, what was the difference of these two types?",[8.9],"Evidence:
Relevant rows and columns from the table:

| Marital Status | Aboriginal Population | Non-Aboriginal Population |
|----------------|-----------------------|---------------------------|
| Married or common-law | 75.1                  | 84.0                    |

Final Answer: -8.9 
"
196,"which is more likely to rate their health in positive terms ,senior women aged 65 to 74 or senior men aged 65 to 74.","['65 to 74 years', 'women']","Relevant rows and columns from the table:

| Age group | Women - Positive | Men - Positive |
|-----------|-----------------|----------------|
| 65 to 74 years | 83.0          | 81.0          |

Final Answer : Senior women aged 65 to 74 are more likely to rate their health in positive terms. 
"
197,what are the percentages of senior women and men living in private households rated their mental health in positive terms in the 2013-2014 canadian community health survey.,[94.3],"Relevant rows and columns from the table:

| Self-reported mental health rating | Total - 65 years and over | 
|-----------------------------------|----------------------------|
| Positive                            | 94.3                      |
| Positive                            | 94.3                      | 

Final Answer: [94.3, 94.3] 
"
198,"among both 75- to-84-year-old women and women aged 85 and over ,which were the most commonly reported primary caregivers.",['daughter'],"Evidence:
Relevant rows and columns from the table:

| Primary Caregiver | 75 to 84 years (women) | 85 years and over (women) |
|-------------------|---------------------------|-----------------------------|
| Daughter           | 44                       | 57                        |
| Son               | 20                       | 20                        |
| Spouse            | 20                       | f                         |

Final Answer: Daughter 
"
199,what was the national quarterly rate at two times?,[18.6],"Relevant rows and columns from the table:

|	census metropolitan area	|	post-#metoo	|		|	
|		|	number	|	rate	|	
|	canada	|	6,766	|	18.6	|	

Final Answer: 18.6"
200,which club did lokko play for in 2015-16?,['welling united'],"Relevant rows and columns from the table:

| Club | Season |
|---|---|
| Welling United | 2015-16 |

Final Answer: Welling United 
"
201,"in 2017, how many firearm-related homicides reported in canada?",[266.0],"Relevant rows and columns from the table:

| Year | Canada | Firearm-related | 
|---|---|---|
| 2017 | 266 |  |

Final Answer: 266 
"
202,"in 2017, there were 266 firearm-related homicides reported in canada, what was the difference in 2016?",[43],"Relevant rows and columns from the table:

| Year | Number of firearm-related homicides in Canada |
|---|---|
| 2017 | 266 |
| 2016 | 223 |

Final Answer : 43 
"
203,what was the firearm-related homicide rate increased 18% from the previous year?,[0.72],"Relevant rows and columns from the table:

| Province or Territory | Firearm-related Rate (2016) | Firearm-related Rate (2017) |
|-----------------------|------------------------------|------------------------------|
| Saskatchewan         | 1.48                         | 0.86                         |

We can see that the firearm-related homicide rate for Saskatchewan decreased from 1.48 to 0.86, which is a decrease, not an increase.  Looking at the other provinces, we see that the firearm-related homicide rate for Alberta increased from 1.04 to 1.19.  The difference is 0.15, which represents an increase of 14.42% (0.15/1.04 * 100%).

Final Answer : 1.19 
"
204,"in 2017, how many victims were reported to have been killed by a stranger?",[77.0],"Relevant rows and columns from the table:

| Relationship Type | 2017 |
|-------------------|-------|
| Stranger          | 77    |

Final Answer: 77 
"
205,"how many victims in 2017 were more than in 2016, were killed by someone with whom they had a criminal relationship?",[19],"Relevant rows and columns from the table:

| Relationship type | 2017 (number of victims) | 2016 (number of victims) |
|--------------------|----------------------------|----------------------------|
| Criminal relationship | 59                          | 40                          |

Final Answer: 19 
"
206,which club did junior kabananga play for in 2015?,['astana'],"Relevant rows and columns from the table:

| Club         | Season | League                   | Apps | Goals | 
|--------------|--------|---------------------------|------|-------|
| Astana       | 2015   | Kazakhstan Premier League | 13   | 5     |

Final Answer: Astana 
"
207,what was the percentage points were they less likely to be employed full time?,[-0.083],"Evidence:
Relevant rows and columns from the table:

| Outcome Variable | Coefficient |
|-------------------|-------------|
| Employed Full Time | -0.083      |

Final Answer: -0.083 
"
208,which club did yagmur uraz join in 2015-16?,['kirecburnu spor'],"The table does not contain information about players, only clubs and their statistics. 
Final Answer:  There is no answer. 
"
209,"given women's greater number of work interruptions, what was the total duration combined amounted to an average of months?",[18.5],"Evidence:
Relevant rows and columns from the table:

| Women | Average duration of all work interruptions combined |
|-------|---------------------------------------------------|
|       | 18.5                                              |

Final Answer : 18.5 
"
210,"given men's greater number of work interruptions, what was the total duration combined amounted to an average of months?",[8.6],"Evidence:
Relevant rows and columns from the table:

|  | Men |
|---|---|
| Average duration of all work interruptions combined | 8.6 | 

Final Answer: 8.6 
"
211,how many month did the average duration of a women's maternity or parental leave combin?,[15.2],"Evidence:
Relevant rows and columns from the table:

| Category                            | Women |
|-------------------------------------|-------|
| Average duration of all maternity/parental leaves combined | 15.2  |

Final Answer : 15.2 
"
212,how many month did the average duration of a men's maternity or parental leave combin?,[3.7],"Evidence:
Relevant rows and columns from the table:

|  | men |
|---|---|
| average duration of all maternity/parental leaves combined | 3.7 |

Final Answer: 3.7 
"
213,how many million dollars did usdia and brdis surveys perform of r&d in the united states in 2010?,[197163.0],"The table does not provide information about ""USDIA"" or ""BRDIS"" surveys, nor does it specify the amount of R&D performed in the United States in 2010. 

Final Answer:  There is no answer in the table. 
"
214,how many percent did usdia and brdis surveys performe of the $279 billion performed by all u.s.-located companies in the same year?,[0.706736],"The question asks for the percentage of R&D performed by US-located companies that was paid for by the company. This can be answered by finding the amount of R&D paid for by the company for US-located companies and dividing that by the total amount of R&D performed by US-located companies. 

Relevant rows and columns from the table:

| Selected characteristic | 2010 |
|-----------------------|-------|
| US-located companies     |       |
| Paid for by the company | 221706 |
| Domestic R&D performance | 278977 |

Calculating the percentage:

(221706 / 278977) * 100 = 79.46%

Final Answer: 79.46% 
"
215,"in 2003, which club did furuholm make his veikkausliiga debut for?",['jazz'],"Relevant rows and columns from the table:

| Club  | Season | League          | Apps | 
|-------|--------|-----------------|------|
| Jazz  | 2003   | Veikkausliiga  | 4    |

Final Answer: Jazz 
"
216,how many receiving yards did davis get in 2018?,[891.0],"Relevant rows and columns from the table:

| Season | Team | Receiving Yds |
|--------|------|--------------|
| 2018   | TEN  | 891          |

Final Answer : 891 
"
217,which club did tarquini play for in 2014?,['union santa fe'],"Relevant rows and columns from the table:

| Club         | Season | League            |
|--------------|--------|-------------------|
| Union Santa Fe | 2014   | Primera B Nacional |

Final Answer : Union Santa Fe 
"
218,what was weekly wage of families among minimum wage workers who were spouses/partners in dual-earner couples in early 2018?,[1435.0],"Relevant rows and columns from the table:

| Group | Average weekly wage of all employees in the economic family |
|---|---|
| Persons aged 15 to 64 who are spouses/partners in dual-earner couples | 1,435 |

Final Answer : 1,435 
"
219,"what was weekly wage of families among minimum wage workers who were single, lone parents or partners in single-earner couples in early 2018?",[454.0],"Relevant rows and columns from the table:

| Group | Average weekly wages of all employees in the economic family |
|---|---|
| Persons aged 15 to 64 who are unattached, lone parents or spouses/partners in single-earner couples | 454 |

Final Answer: 454 
"
220,what were average total weekly wages adjusted for family size among those that were spouses/partners in dual-earner couples?,[817.0],"Relevant rows and columns from the table:

| Group | Average weekly wages of all employees in the economic family | Average family size |
|---|---|---|
| Persons aged 15 to 64 who are spouses/partners in dual-earner couples | 1,435 | 3.3 |

Final Answer: 434.85 
"
221,"what were average total weekly wages adjusted for family size among those that were unattached, lone parents or spouses/partners in single-earner couples?",[347.0],"Relevant rows and columns from the table:

| Group | Average Weekly Wages of All Employees in the Economic Family | Average Family Size |
|---|---|---|
| Persons aged 15 to 64 who are unattached, lone parents or spouses/partners in single-earner couples | 454 | 2.0 |

Final Answer: 227
"
222,which club did tede play for in 2003-04?,['cacereno'],"Relevant rows and columns from the table:

| Club       | Season     | League               |
|------------|------------|----------------------|
| Cacereno   | 2003-04    | Segunda Division B   |

Final Answer: Cacereno 
"
223,which club did darren murphy play for in 2017?,['avondale united'],"Relevant rows and columns from the table:

| Club | Season | 
|---|---|
| Cobh Ramblers | 2017 |
| Avondale United | 2017 |

Final Answer: [Cobh Ramblers, Avondale United] 
"
224,"in nunavut in 2016, how many inuit with inuktut as their mother tongue who never spoke their mother tongue at home?",[630],"Evidence:
Relevant rows and columns from the table:

| Devitalization Factors | Number |
|----------------------|-------|
| Non-transmission of mother tongue | -7,075 |

Final Answer: 7,075 
"
225,"in nunavut in 2016, what was the percent of the inuit population (negative factor of 2.1 percentage points)?",[2.1],"Relevant rows and columns from the table:

| Devitalization factors | Percentage points |
|---------------------------|-------------------|
| Complete language transfers | -2.1              |

Final Answer: -2.1 
"
226,how many inuit learned inuktut as a second language?,[450.0],"Evidence:
Relevant rows and columns from the table:

| Mitigating factors | Number |
|---------------------|-------|
| Secondary speakers  | 450   |
| Secondary speakers  | 130   |

Final Answer: 580 
"
227,"how many percentage points did these second-language speakers contribute to the vitality of inuktut, since they can use this language outside the home?",[1.5],"Evidence:
Relevant rows and columns from the table:

| Mitigating factors | Percentage points |
|-------------------|-------------------|
| Secondary speakers | 1.5               |

Final Answer : 1.5 
"
228,how many times were aboriginal people more likely to report having ever been homeless or temporarily having to live with someone than non-aboriginal people?,[2.5],"Relevant rows and columns from the table:

| Selected characteristics                                      | Aboriginal people | Non-aboriginal people |
|-------------------------------------------------------------|-------------------|-----------------------|
| Ever been homeless or temporarily lived somewhere because you had nowhere else to live | 20                | 8                    |

Final Answer: 2.5 
"
229,how many times were aboriginal people more likely to report using drugs during the month prior to the survey than non-aboriginal people?,[2.285714],"Relevant rows and columns from the table:

| Selected characteristics | Aboriginal people | Non-aboriginal people |
|---------------------------|--------------------|------------------------|
| Used drugs during the month preceding the survey | 16 | 7 |

Final Answer: 2.29
"
230,how many times were aboriginal people more likely to report fair or poor mental health than non-aboriginal people?,[2],"Relevant rows and columns from the table:

| Self-rated mental health | Aboriginal people | Non-aboriginal people |
|---------------------------|--------------------|-----------------------|
| Fair or poor              | 10                 | 5                     |

Final Answer : 2 
"
231,how many times were aboriginal people more likely to perceive social disorder in their neighbourhood than non-aboriginal people?,[1.454545],"Relevant rows and columns from the table:

| Selected characteristics             | Aboriginal people | Non-aboriginal people |
|--------------------------------------|--------------------|-----------------------|
| Perceives social disorder in neighbourhood | 32               | 22                    |

Final Answer: 1.45 
"
232,how many times were aboriginal people more likely to have a disability than non-aboriginal people?,[1.333333],"Relevant rows and columns from the table:

| Selected characteristics | Aboriginal people | Non-aboriginal people |
|---------------------------|--------------------|-----------------------|
| Disability              | 32                | 24                    |

Final Answer : 1.33 
"
233,how many times were aboriginal people more likely to participate in more than 20 evening activities per month than non-aboriginal people?,[1.333333],"Relevant rows and columns from the table:

| Selected characteristics | Aboriginal people | Non-aboriginal people |
|--------------------------|-------------------|-----------------------|
| 21 or more              | 32                 | 24                     |

Final Answer: 1.33 
"
234,how many times were aboriginal people more likely to have engaged in binge drinking during the month prior to the survey than non-aboriginal people?,[1.153846],"Relevant rows and columns from the table:

| Selected characteristics | Aboriginal people | Non-aboriginal people |
|---------------------------|--------------------|-----------------------|
| yes, at least once       | 30                 | 26                    |

Final Answer : 1.15
"
235,how many receiving yards did beasley get in 2016?,[833.0],"Relevant rows and columns from the table:

| Year | Team | Receiving yards |
|---|---|---|
| 2016 | dal | 833 |

Final Answer: 833 
"
236,"in 2015,what were the increased number of homicides in alberta, saskatchewan and ontario respectively?","[27, 19, 18]","Relevant rows and columns from the table:

| Province/Territory | 2014 | 2015 |
|--------------------|-------|-------|
| Alberta            | 106   | 133   |
| Saskatchewan       | 24    | 43    |
| Ontario            | 156   | 174   |

Final Answer: [27, 19, 18] 
"
237,"what were the increases in the number of firearm-related homicides from 2014 in alberta,saskatchewan, manitoba and ontario respectively?","[13, 7, 3, 3]","Relevant rows and columns from the table:

| Province or Territory | Shootings (2015) | Shootings (2014) |
|-----------------------|-------------------|-------------------|
| Alberta               | 49               | 36               |
| Saskatchewan         | 11               | 4                |
| Manitoba              | 7                | 4                |
| Ontario               | 49               | 46               |

Final Answer: [13, 7, 3, 3] 
"
238,which club did akpo sodje appear in the chinese super league in 2012?,['tianjin teda'],"Relevant rows and columns from the table:

| Club | Season | League | 
|---|---|---|
| Tianjin teda | 2012 | Chinese Super League |

Final Answer: Tianjin teda 
"
239,how many rushing yards didjohnson get in 2016?,[358.0],"Relevant rows and columns from the table:

| Season | Team | Rushing Yds |
|--------|-------|-------------|
| 2016 | Cleveland Browns | 358 |

Final Answer : 358 
"
240,"among seniors who did report time spent on unpaid household work,who spent the least time in this activity?",['fair or poor'],"Evidence:
Relevant rows and columns from the table:

| Activities | Average time spent (fair or poor) | Average time spent (good) | Average time spent (excellent or very good) |
|---|---|---|---|
| Doing unpaid household work | 2.9 | 3.2 | 3.4 |

Final Answer: Seniors who reported fair or poor health spent the least time on unpaid household work. 
"
241,what were the average time spent on unpaid work for those who reported fair or poor health and for those in excellent or very good health respectively?,"[2.9, 3.4]","Evidence:
Relevant rows and columns from the table:

| Activities                | Average time spent (fair or poor) | Average time spent (excellent or very good) |
|---------------------------|-----------------------------------|--------------------------------------------|
| Doing unpaid household work | 2.9                               | 3.4                                         |

Final Answer: [2.9, 3.4] 
"
242,"among those who watched television,how many hours did the average time spent by those who reported their health as fair or poor more than those who reported their health excellent or ver good?",[1.2],"Evidence:
Relevant rows and columns from the table:

| Activities                | Average time spent (fair or poor) | Average time spent (excellent or very good) |
|---------------------------|-----------------------------------|--------------------------------------------|
| Watching television and videos | 4.9                               | 3.7                                         |

Final Answer : 1.2 
"
243,"who spent more time sleeping,those in fair or poor health or seniors in excellent or very good health?",['fair or poor'],"Evidence:
Relevant rows and columns from the table:

| Activities | Average time spent (fair or poor) | Average time spent (excellent or very good) |
|---|---|---|
| Sleeping | 9.5 | 8.9 |

Final Answer : Those in fair or poor health. 
"
244,how many touchdowns did danny wuerffe get in 1996?,[39],"Relevant rows and columns from the table:

| Season | td |
|--------|----|
| 1996   | 39 |

Final Answer: 39 
"
245,how many percentage points did the employment rates of canadian men without a bachelor's degree fall from 2000 to 2017?,[0.7],"Relevant rows and columns from the table:

|  | Men |  |  |  |  |  |
|---|---|---|---|---|---|---|
| Changes in employment rate | -0.7 | -5.0 | -4.2 | 3.8 | -5.4 | -9.2 |

Final Answer : -0.7 
"
246,how many percentage points did the employment rates of american men without a bachelor's degree fall from 2000 to 2017?,[5],"Relevant rows and columns from the table:

| Industry | Men - Change between 2000 and 2017 - United States |
|----------|----------------------------------------------------|
| Changes in employment rate | -5.0 |

Final Answer: 5.0 
"
247,how many percentage points did the share of canadian men employed in construction increase from 2000 to 2017?,[5.6],"Relevant rows and columns from the table:

| Industry       | Men Canada (change between 2000 and 2017) |
|----------------|-----------------------------------------|
| Construction   | 5.6                                      |

Final Answer : 5.6 
"
248,how many percentage points did the share of american men employed in construction rise from 2000 to 2017?,[0.1],"Relevant rows and columns from the table:

| Industry                  | Men - Change between 2000 and 2017 (United States) |
|---------------------------|----------------------------------------------------|
| Construction             | 0.1                                                |

Final Answer: 0.1 
"
249,how many percentage points did the mployment rate increase among canadian women aged 25 to 54 without a bachelor's degree from 2000 to 2017?,[3.8],"Relevant rows and columns from the table:

| Industry | Women - Canada - Change between 2000 and 2017 |
|---------|----------------------------------------------|
| Changes in employment rate | 3.8                                       |

Final Answer : 3.8 
"
250,how many percentage points did the mployment rate increase among american women aged 25 to 54 without a bachelor's degree from 2000 to 2017?,[5.4],"Relevant rows and columns from the table:

| Industry                               | Women change between 2000 and 2017 | United States |
|-----------------------------------------|-------------------------------------|----------------|
| Changes in employment rate             | 3.8                                | -5.4            |

Final Answer: -5.4 
"
251,what was the overall change in the employment rate of women aged 25 to 54 without a bachelor's degree from 2000 to 2017?,[9.2],"Relevant rows and columns from the table:

| Industry | Women change between 2000 and 2017 (Canada) |
|---|---|
| Changes in employment rate | 3.8 |

Final Answer: 3.8 
"
252,"of the difference in the overall change in the employment rate of women aged 25 to 54 without a bachelor's degree, how many percentage points was attributable to the increase in the share of canadian women employed in educational services, health care and social assistance from 2000 to 2017?",[3.9],"Relevant rows and columns from the table:

| Industry                                  | Women - Change between 2000 and 2017 (Canada) | Women - Difference                                  |
|-------------------------------------------|-------------------------------------------------|-------------------------------------------------------|
| Educational services, health care and social assistance | 4.8                                                | -3.9                                                |
| Changes in employment rate                  | 3.8                                                | -9.2                                                |

Final Answer: 4.8 
"
253,"regardless of the region considered, when was the employment rate of men aged 25 to 54 without a bachelor's degree higher, in 2000 or in 2017?",[2000.0],"Evidence:
Relevant rows and columns from the table:
| Year | Men all regions | 
|---|---|
| 2000 | 86.7 |
| 2017 | 81.8 | 

Final Answer: 2000 
"
254,"regardless of the region considered, when was the employment rate of women aged 25 to 54 without a bachelor's degree higher, in 2000 or in 2017?",[2000.0],"Evidence:
Relevant rows and columns from the table:

| Year | Women |
|---|---|
| 2000 | 71.4 |
| 2017 | 66.0 |

Final Answer: 2000 
"
