index,question,answer,response
98,what is the mean total income of decedents who had contact with police for the last year they were employed?,[15325.0],"```python
# Python code to answer the question

# Data from the table
mean_income_no_police_contact = 25207  # Mean total income for decedents with no police contact
mean_income_police_contact = 15325  # Mean total income for decedents with police contact

# Print the result
print(f""Mean total income of decedents with police contact: {mean_income_police_contact}"")

# Done
```"
99,what is the mean total income of decedents who did not have contact with police for the last year they were employed?,[25207.0],"```python
# Data from the table
mean_income_no_police_contact = 25207  # Mean total income for decedents with no police contact
mean_income_with_police_contact = 15325  # Mean total income for decedents with police contact

# Print the result
print(f""Final Answer: {mean_income_no_police_contact}"")

# Done
```"
100,"which one has been growing more rapidly during these three years, the production of dried cannabis or the sales?",['production'],"```python
# Data from the table
production_2015 = 9659
production_2017 = 80535
sales_2015 = 8446
sales_2017 = 46186

# Calculate the growth rates
production_growth_rate = ((production_2017 - production_2015) / production_2015) * 100
sales_growth_rate = ((sales_2017 - sales_2015) / sales_2015) * 100

# Determine which one has been growing more rapidly
if production_growth_rate > sales_growth_rate:
    print(""Production of dried cannabis has been growing more rapidly."")
else:
    print(""Sales of dried cannabis have been growing more rapidly."")

# Done
```"
101,how many rusing yards did alexander get in 2006?,[896.0],"```python
# Data from the table
rushing_yds_alexander_2006 = 896  # Rushing yards gained by Alexander in 2006

# Print the result
print(f""Final Answer: {rushing_yds_alexander_2006}"")

# Done
```"
102,"in 2019, what was the number of incidents per 100,000 population of police-reported child pornography?",[23.0],"```python
# Data from the table
total_child_pornography_2019 = 8815  # Number of incidents for child pornography in 2019
total_population = 1000000  # Total population (in this case, assumed to be 1,000,000 for easier calculations)

# Calculate the incidents per 100,000 population
incidents_per_100k = (total_child_pornography_2019 / total_population) * 100000

# Print the result
print(f""In 2019, the number of incidents of police-reported child pornography per 100,000 population was: {incidents_per_100k}"")

# Done
```"
103,"in 2019, what was the national rate of police-reported child pornography increased?",[46.0],"```python
# Data from the table
rate_child_pornography_2018 = 16
rate_child_pornography_2019 = 23

# Calculate the increase
increase_child_pornography = rate_child_pornography_2019 - rate_child_pornography_2018

# Print the result
print(f""Final Answer: {increase_child_pornography}"")

# Done
```"
104,"in 2019, the national rate of police-reported child pornography increased 46%, what was an increase of incidents from 2018?",[2881],"```python
# Data from the table
child_pornography_rate_2018 = 16
child_pornography_rate_2019 = 23

# Calculate the percentage increase
percent_increase = 46
increase_rate = (child_pornography_rate_2018 * percent_increase) / 100

# Print the result
print(f""Increase in incidents from 2018 to 2019: {increase_rate}"")

# Done
```"
105,what was the number of violent offences specific to firearms increased by in 2019?,[642],"```python
# Data from the table
violent_offences_firearms_2018 = 2861
violent_offences_firearms_2019 = 3503

# Calculate the increase
increase_in_firearms_offences = violent_offences_firearms_2019 - violent_offences_firearms_2018

# Print the result
print(f""Number of violent offences specific to firearms increased by in 2019: {increase_in_firearms_offences}"")

# Done
```"
106,"the number of violent offences specific to firearms increased by 642 incidents in 2019 (from 2,861 in 2018 to 3,503 in 2019), what was the increase in rate?",[21.0],"```python
# Data from the table
rate_firearms_2018 = 8
rate_firearms_2019 = 9

# Calculate the increase in rate
increase_in_rate_firearms = rate_firearms_2019 - rate_firearms_2018

# Print the result
print(f""Increase in rate for violent offences specific to firearms: {increase_in_rate_firearms}"")

# Done
```"
107,"in 2019, what was combined total of the immigration and refugee protection act (irpa)?",[170.0],"```python
# Data from the table
total_immigration_and_refugee_protection_act_2019 = 170

# Print the result
print(f""Final Answer: {total_immigration_and_refugee_protection_act_2019}"")

# Done
```"
108,"in total, how many drug-impaired driving violations in 2019?",[6453.0],"```python
# Data from the table
drug_impaired_driving_violations_2019 = 6453

# Print the result
print(f""Final Answer: {drug_impaired_driving_violations_2019}"")

#Done
```"
109,what was the percent of the national rate of major assault (level 2 and 3) increased in 2019 for the fifth consecutive year due to higher rates of assault with a weapon or causing bodily harm (level 2)?,[8.0],"```python
# Data from the table
national_major_assault_rate_2018 = 63
national_major_assault_rate_2019 = 117

# Calculate the increase in percentage
percentage_increase_major_assault = ((national_major_assault_rate_2019 - national_major_assault_rate_2018) / national_major_assault_rate_2018) * 100

# Print the result
print(f""Final Answer: {percentage_increase_major_assault}%"")

# Done
```"
110,"for the fourth consecutive year, how many homicides per 100,000 population did thunder bay have which recorded the highest homicide rate among cmas?",[5.56],"```python
# Data from the table
homicide_rate_thunder_bay = 7
population_thunder_bay = 121596
homicides_per_100k = (homicide_rate_thunder_bay / population_thunder_bay) * 100000

# Print the result
print(f""Homicides per 100,000 population in Thunder Bay: {homicides_per_100k}"")

# Done
```"
111,"the largest gain in representation was observed within the u.s. federal government, where women nearly doubled their share, how many percent of all federally employed seh doctorate holders in 1997?",[18.8],"```python
# Data from the table
total_federal_gov_employed_1997 = 38050
female_federal_gov_employed_1997 = 7150

# Calculate the percentage of female federally employed doctorate holders in 1997
percentage_female_federal_gov_employed_1997 = (female_federal_gov_employed_1997 / total_federal_gov_employed_1997) * 100

# Print the result
print(f""Final Answer: {percentage_female_federal_gov_employed_1997}%"")

# Done
```"
112,"the largest gain in representation was observed within the u.s. federal government, where women nearly doubled their share, how many percent of all federally employed seh doctorate holders in 2017?",[35.4],"```python
# Data from the table
total_federal_employed_2017 = 51950
female_federal_employed_2017 = 18400

# Calculate the percentage of all federally employed seh doctorate holders in 2017
percentage_female_federal_employed_2017 = (female_federal_employed_2017 / total_federal_employed_2017) * 100

# Print the result
print(f""Final Answer: {percentage_female_federal_employed_2017}"")

# Done
```"
113,how many percent was the share of women employed in the 4-year educational institution sector in 1997?,[24.9],"```python
# Data from the table
women_4year_institution_1997 = 57250
total_4year_institution_1997 = 230000

# Calculate the percentage share of women employed in the 4-year educational institution sector in 1997
percentage_women_4year_institution_1997 = (women_4year_institution_1997 / total_4year_institution_1997) * 100

# Print the result
print(f""Final Answer: {percentage_women_4year_institution_1997}%"")

# Done
```"
114,how many percent was the share of women employed in the 4-year educational institution sector in 2017?,[37.8],"```python
# Data from the table
female_4_year_inst_2017 = 120650
total_employed_4_year_inst_2017 = 319400

# Calculate the percentage of women employed in the 4-year educational institution sector in 2017
percentage_women_4_year_inst_2017 = (female_4_year_inst_2017 / total_employed_4_year_inst_2017) * 100

# Print the result
print(f""Final Answer: {percentage_women_4_year_inst_2017}%"")

# Done
```"
115,"in 2019, how many total drug offences reported by police?",[70140.0],"```python
# Data from the table
total_drug_offences_2019 = 70140

# Print the result
print(f""Total Drug Offences Reported in 2019: {total_drug_offences_2019}"")

# Done
```"
116,"in 2019, there were over 70,100 total drug offences reported by police, what was the rate did total drug offences represent per 100,000 population?",[187.0],"```python
# Data from the table
total_drug_offences_2019 = 70140
population = 100000

# Calculate the rate per 100,000 population
rate_per_100k = (total_drug_offences_2019 / population) * 100

# Print the result
print(f""Rate per 100,000 population: {rate_per_100k}"")

# Done
```"
117,"northern saskatchewan and northern manitoba had consistently higher violent crime rates than the territories for males and females of all major age groups, how many times did northern saskatchewan have the highest rate for canadians in the territories overall?",[2.177774],"```python
# Data from the table
rate_northern_saskatchewan = 13886
rate_northern_manitoba = 9025
rate_territories_overall = 7232

# Calculate how many times northern Saskatchewan has the highest rate among the territories overall
times_highest_rate = 0

if rate_northern_saskatchewan > rate_northern_manitoba and rate_northern_saskatchewan > rate_territories_overall:
    times_highest_rate += 1

# Add additional conditions for other territories if needed

# Print the result
print(f""Final Answer: {times_highest_rate}"")

# Done
```"
118,which club did dave hockaday play for in 1990-91?,['hull city'],"```python
# Data from the table
club_1990_91 = ""hull city""

# Print the result
print(f""Final Answer: {club_1990_91}"")

# Done
```"
119,which club did woodward play for in 1964-65?,['stoke city'],"```python
# Data from the table
woodward_club_1964_65 = ""stoke city""

# Print the result
print(f""Final Answer: {woodward_club_1964_65}"")

# Done
```"
120,which club did mathieu valbuena play for in 2006-07?,['marseille'],"```python
# Data from the table
club = ""marseille""
season = ""2006-07""

# Print the result
print(f""Final Answer: Mathieu Valbuena played for club '{club}' in season '{season}'"")

# Done
```"
121,what was the percent of the cmc students who experienced unwanted sexualized behaviours in the previous 12 months indicated that it was a friend or an acquaintance who was responsible?,[53.0],"```python
# Data from the table
percent_unwanted_sexualized_friend_or_acquaintance = 53

# Print the result
print(f""Final Answer: {percent_unwanted_sexualized_friend_or_acquaintance}%"")

# Done
```"
122,what was the percent of the canadian military college students who experienced unwanted sexualized behaviours in the past 12 months indicated that the person(s) responsible for the behaviours was a man or multiple men?,[44.0],"```python
# Data from the table
percent_man_or_multiple_men = 44

# Print the result
print(f""Final Answer : {percent_man_or_multiple_men}%"")

# Done
```"
123,what was the percent of cmc students who had a disability experienced some form of unwanted sexualized behaviour in the previous 12 months?,[46.0],"```python
# Data from the table
percent_disability_unwanted_sexualized = 46  # Percent of students with disability experiencing unwanted sexualized behaviors

# Print the result
print(f""Final Answer: {percent_disability_unwanted_sexualized}"")

# Done
```"
124,what was the percent of cmc students who did not have a disability experienced some form of unwanted sexualized behaviour in the previous 12 months?,[32.0],"```python
# Data from the table
percent_no_disability_unwanted_behaviour = 32

# Print the percentage
print(f""Percentage of CMC students without a disability experiencing unwanted sexualized behaviour: {percent_no_disability_unwanted_behaviour}%"")

# Done
```"
125,how many passing yards did j.j. raterink get in 2012?,[4870.0],"```python
# Data from the table
passing_yards_jj_raterink_2012 = 4_870  # Passing yards by J.J. Raterink in 2012

# Print the result
print(f""Final Answer: {passing_yards_jj_raterink_2012}"")

# Done
```"
126,what the matches did the ifk norrkoping club compete in?,"['allsvenskan', '2014-15 svenska cupen', '2015-16 svenska cupen']","```python
# Data from the table
club_name = ""ifk norrkoping""

# Matches the club competed in
matches = [
    ""2014-15 svenska cupen"",
    ""2015-16 svenska cupen"",
    ""svenska supercupen""
]

# Print the matches
print(f""The {club_name} club competed in the following matches: {', '.join(matches)}"")

# Done
```"
127,what was the percent of finance and insurance and management of companies had the lowest year-on-year growth rates in closures?,[38.9],"```python
# Data from the table
finance_insurance_closures_2019 = 1458
finance_insurance_closures_2020 = 2025

# Calculate the year-on-year growth rate
growth_rate_closures = ((finance_insurance_closures_2020 - finance_insurance_closures_2019) / finance_insurance_closures_2019) * 100

# Print the result
print(f""Finance and Insurance: {round(growth_rate_closures, 2)}%"")

# Done
```"
128,"what was the percent of mining, quarrying, oil and gas extraction had the lowest year-on-year growth rates in closures?",[47.6],"```python
# Data from the table
percent_change_min_qog = -15.8  # Percent change from April 2019 to April 2020 for mining, quarrying, oil and gas extraction sector
percent_change_closures_min_qog = 47.6  # Percent change from April 2019 to April 2020 for closures in mining, quarrying, oil and gas extraction sector

# Print the result
print(f""Final Answer : {percent_change_closures_min_qog}"")

# Done
```"
129,how many dollars were food and beverage services were revis up in 2015?,[1100.0],"```python
# Data from the table
revised_estimate_fbs_2015 = 14536
previous_estimate_fbs_2015 = 13436

# Calculate the increase
revised_up_amount = revised_estimate_fbs_2015 - previous_estimate_fbs_2015

# Print the result
print(f""Final Answer: {revised_up_amount}"")

# Done
```"
130,what was the number of college graduates in the united states in 2017?,[61220000.0],"```python
# Data from the table
total_college_graduates = 61220000

# Print the total number of college graduates in the United States in 2017
print(f""Total College Graduates in the United States in 2017: {total_college_graduates}"")

# Done
```"
131,what was the number of college graduates employed in the united states in 2017?,[48223000.0],"```python
# Data from the table
total_college_graduates = 61220000
employed_college_graduates = 48223000

# Print the number of college graduates employed in the United States in 2017
print(f""Number of college graduates employed in the United States in 2017: {employed_college_graduates}"")

# Done
```"
132,how many college graduates had served on active duty in the u.s. armed forces in the past?,[3674000.0],"```python
# Data from the table
served_active_duty_in_past = 3674000

# Print the number of college graduates who served on active duty in the past
print(f""Number of college graduates who served on active duty in the past: {served_active_duty_in_past}"")

# Done
```"
133,"roughly 3.7 million college graduates had served on active duty in the u.s. armed forces in the past, how many million people currently serving?",[241000.0],"```python
# Data from the table
people_served_on_active_duty_in_past = 3674000  # Number of people who served on active duty in the past
people_serving_now_on_active_duty = 241000  # Number of people serving now on active duty

# Print the number of million people currently serving
print(f""Number of million people currently serving: {people_serving_now_on_active_duty / 1000000} million"")

# Done
```"
134,what was the win-loss record of houston astros in regular season?,"[215.0, 197.0]","```python
# Data from the table
houston_astros_regular_win = 215
houston_astros_regular_loss = 197

# Print the result
print(f""Houston Astros Regular Season Win-Loss Record: {houston_astros_regular_win}-{houston_astros_regular_loss}"")

# Done
```"
135,"from 1981 to 2009,what's the percentage of the log growth of value-added in oil and gas extraction per year?",[-2.27],"```python
# Data from the table
# Percentage of log growth of value-added in oil and gas extraction per year for the periods 1981-2000, 2000-2008, and 1981-2009
value_added_growth_1981_2000 = 2.45
value_added_growth_2000_2008 = 4.64
value_added_growth_1981_2009 = 3.16

# Calculate the percentage log growth for oil and gas extraction per year from 1981 to 2009
percentage_log_growth_oil_gas_extraction_1981_2009 = value_added_growth_1981_2009

# Print the result
print(f""Final Answer: {percentage_log_growth_oil_gas_extraction_1981_2009}"")

# Done
```"
136,"in 2017, how many percent of women in the u.s. civilian college educated population?",[54.4],"```python
# Data from the table
total_women = 436000
total_civilian_college_graduates = 57256000

# Calculate the percentage of women in the U.S. civilian college educated population
percentage_women = (total_women / total_civilian_college_graduates) * 100

# Print the result
print(f""Final Answer: {percentage_women}%"")

# Done
```"
137,which club did luke freeman play for in 2015-16?,['bristol city'],"```python
# Data from the table
club_2015_16 = ""bristol city""

# Print the result
print(f""Final Answer: Luke Freeman played for {club_2015_16} in 2015-16"")

# Done
```"
138,how many passing yards did tittle get in 1957?,[2157.0],"```python
# Data from the table
passing_yards_1957 = 2157

# Print the result
print(f""Final Answer: {passing_yards_1957}"")

# Done
```"
139,what were the percentages of households in the second and third income quartiles reported using only mobile devices for accessing the internet respectively?,"[14.7, 13.8]","#Python
# Data from the table
percentage_second_quartile = 14.7
percentage_third_quartile = 13.8

# Print the results
print(f""Percentage of households in the second income quartile using only mobile devices: {percentage_second_quartile}%"")
print(f""Percentage of households in the third income quartile using only mobile devices: {percentage_third_quartile}%"")

# Done"
140,"who were more likely to use only mobile devices to access the internet,households in the second and third income quartiles or households in the highest quartile?","['second quartile', 'third quartile']","```python
# Data from the table
mobile_devices_second_third_income = 13.8
mobile_devices_highest_income = 8.0

# Compare the percentages
if mobile_devices_second_third_income > mobile_devices_highest_income:
    likely_users = ""households in the second and third income quartiles""
else:
    likely_users = ""households in the highest quartile""

# Print the result
print(f""Final Answer: {likely_users}"")

# Done
```"
141,what was the changes in the number of completed cases in yukon from 2012/2013 to 2013/2014?,[17.0],"```python
# Data from the table
cases_yukon_2012_2013 = 64
cases_yukon_2013_2014 = 75

# Calculate the change in number of cases in Yukon
change_in_cases_yukon = cases_yukon_2013_2014 - cases_yukon_2012_2013

# Print the result
print(f""Final Answer: Change in completed cases in Yukon from 2012/2013 to 2013/2014: {change_in_cases_yukon}"")

# Done
```"
142,what was the changes in the number of completed cases in northwest territories from 2012/2013 to 2013/2014?,[2.0],"```python
# Data from the table
cases_completed_2012_2013_northwest = 129
cases_completed_2013_2014_northwest = 132

# Calculate the change in number of cases
change_in_cases = cases_completed_2013_2014_northwest - cases_completed_2012_2013_northwest

# Print the result
print(f""Changes in the number of completed cases in Northwest Territories: {change_in_cases}"")

# Done
```"
143,what was the declines in the number of completed cases in prince edward island from 2012/2013 to 2013/2014?,[25],"```python
# Data from the table
cases_completed_2012_2013_PEI = 212
cases_completed_2013_2014_PEI = 158

# Calculate the decline in the number of completed cases
decline_in_cases_PEI = cases_completed_2012_2013_PEI - cases_completed_2013_2014_PEI

# Print the result
print(f""Final Answer: {decline_in_cases_PEI}"")

# Done
```"
144,what was the declines in the number of completed cases in nova scotia from 2012/2013 to 2013/2014?,[24],"```python
# Data from the table
cases_nova_scotia_2012_2013 = 1328
cases_nova_scotia_2013_2014 = 1010

# Calculate the decline in number of completed cases
decline_in_cases_nova_scotia = cases_nova_scotia_2012_2013 - cases_nova_scotia_2013_2014

# Print the result
print(f""Decline in Number of Completed Cases in Nova Scotia: {decline_in_cases_nova_scotia}"")

# Done
```"
145,what was the declines in the number of completed cases in ontario from 2012/2013 to 2013/2014?,[16],"```python
# Data from the table
cases_completed_ontario_2012_2013 = 17338
cases_completed_ontario_2013_2014 = 14617

# Calculate the decline in number of completed cases
decline_in_cases_ontario = cases_completed_ontario_2012_2013 - cases_completed_ontario_2013_2014

# Print the result
print(f""Decline in the number of completed cases in Ontario from 2012/2013 to 2013/2014: {decline_in_cases_ontario}"")

# Done
```"
146,what was the declines in property offences from 2012/2013 to 2013/2014?,[15],"```python
# Data from the table
property_offences_2012_2013 = 15723
property_offences_2013_2014 = 13370

# Calculate the decline
decline_in_property_offences = property_offences_2012_2013 - property_offences_2013_2014

# Print the result
print(f""Decline in Property Offences: {decline_in_property_offences}"")

# Done
```"
147,what was the declines in administration of justice offences from 2012/2013 to 2013/2014?,[12],"```python
# Data from the table
cases_admin_justice_2012_2013 = 4893
cases_admin_justice_2013_2014 = 4290

# Calculate the decline
decline_admin_justice = cases_admin_justice_2012_2013 - cases_admin_justice_2013_2014

# Print the result
print(f""Decline in Administration of Justice Offences: {decline_admin_justice}"")

# Done
```"
148,what was the declines in other federal statute offences from 2012/2013 to 2013/2014?,[12],"```python
# Data from the table
offences_2012_2013 = 8781
offences_2013_2014 = 7715

# Calculate the decline
decline_in_offences = offences_2012_2013 - offences_2013_2014

# Print the result
print(f""Decline in other federal statute offences: {decline_in_offences}"")

# Done
```"
149,what was the declines in violent offences from 2012/2013 to 2013/2014?,[8],"```python
# Data from the table
violent_offences_2012_2013 = 12792
violent_offences_2013_2014 = 11720

# Calculate the decline in violent offences
decline_in_violent_offences = violent_offences_2012_2013 - violent_offences_2013_2014

# Print the result
print(f""Decline in Violent Offences: {decline_in_violent_offences}"")

# Done
```"
150,what was the declines in cases involving disturbing the peace from 2012/2013 to 2013/2014?,[35],"```python
# Data from the table
cases_2012_2013_disturbing_the_peace = 132
cases_2013_2014_disturbing_the_peace = 86

# Calculate the decline in cases
decline_in_cases = cases_2012_2013_disturbing_the_peace - cases_2013_2014_disturbing_the_peace

# Print the result
print(f""Decline in Cases Involving Disturbing the Peace: {decline_in_cases}"")

# Done
```"
151,what was the declines in cases involving robbery from 2012/2013 to 2013/2014?,[18],"```python
# Data from the table
cases_robbery_2012_2013 = 2336
cases_robbery_2013_2014 = 1904

# Calculate the decline
decline_in_cases = cases_robbery_2012_2013 - cases_robbery_2013_2014

# Print the result
print(f""Decline in robbery cases: {decline_in_cases}"")

#Done
```"
152,what was the declines in cases involving impaired driving from 2012/2013 to 2013/2014?,[25],"```python
# Data from the table
cases_impaired_driving_2012_2013 = 424
cases_impaired_driving_2013_2014 = 318

# Calculate the decline in cases
decline_in_cases_impaired_driving = cases_impaired_driving_2012_2013 - cases_impaired_driving_2013_2014

# Print the result
print(f""Decline in cases involving impaired driving: {decline_in_cases_impaired_driving}"")

# Done
```"
153,what was the declines in drug possession offences from 2012/2013 to 2013/2014?,[15],"```python
# Data from the table
drug_possession_offences_2012_2013 = 1_844
drug_possession_offences_2013_2014 = 1_568

# Calculate the decline
decline_in_drug_possession_offences = drug_possession_offences_2012_2013 - drug_possession_offences_2013_2014

# Print the result
print(f""Decline in drug possession offences: {decline_in_drug_possession_offences}"")

# Done
```"
154,what was the declines in other drug offences from 2012/2013 to 2013/2014?,[8],"```python
# Data from the table
other_drug_offences_2012_2013 = 718
other_drug_offences_2013_2014 = 662

# Calculate the decline
decline_other_drug_offences = other_drug_offences_2012_2013 - other_drug_offences_2013_2014

# Print the result
print(f""Decline in Other Drug Offences: {decline_other_drug_offences}"")

# Done
```"
155,what was the declines in offences involving the use of a weapon from 2012/2013 to 2013/2014?,[7],"```python
# Data from the table
weapon_offences_2012_2013 = 1555
weapon_offences_2013_2014 = 1451

# Calculate the decline in weapon offences
decline_in_weapon_offences = weapon_offences_2012_2013 - weapon_offences_2013_2014

# Print the result
print(f""Final Answer: {decline_in_weapon_offences}"")

# Done
```"
156,what was the changes in offences of sexual assault from 2012/2013 to 2013/2014?,[8.0],"```python
# Data from the table
cases_assault_2012_2013 = 696
cases_assault_2013_2014 = 750

# Calculate the change in number of cases
change_in_cases = cases_assault_2013_2014 - cases_assault_2012_2013

# Print the result
print(f""Changes in Offences of Sexual Assault: {change_in_cases}"")

# Done
```   "
157,what was the changes in offences of homicide from 2012/2013 to 2013/2014?,[6.0],"```python
# Data from the table
homicide_cases_2012_2013 = 31
homicide_cases_2013_2014 = 33

# Calculate the change in homicide cases
change_in_homicide_cases = homicide_cases_2013_2014 - homicide_cases_2012_2013

# Print the result
print(f""Changes in Homicide Cases: {change_in_homicide_cases}"")

# Done
```"
158,what was the changes in offences of other sexual assault from 2012/2013 to 2013/2014?,[5.0],"```python
# Data from the table
cases_2012_2013 = 635
cases_2013_2014 = 667

# Calculate the change in cases
change_in_cases = cases_2013_2014 - cases_2012_2013

# Print the result
print(f""Changes in offences of other sexual assault from 2012/2013 to 2013/2014: {change_in_cases}"")

# Done
```"
159,what was the changes in offences of criminal harassment from 2012/2013 to 2013/2014?,[3.0],"```python
# Data from the table
cases_CriminalHarassment_2012_2013 = 186
cases_CriminalHarassment_2013_2014 = 192

# Calculate the change in cases
change_in_cases = cases_CriminalHarassment_2013_2014 - cases_CriminalHarassment_2012_2013

# Print the result
print(f""Changes in offences of criminal harassment: {change_in_cases}"")

# Done
```"
160,which kind of offences took the longest length to complete in 2013/2014?,['homicide'],"```python
# Data from the table for the offence types and median length in 2013/2014
offence_data_2013_2014 = {
    ""violent offences"": 166,
    ""homicide"": 611,
    ""attempted murder"": 248,
    ""robbery"": 201,
    ""sexual assault"": 256,
    ""other sexual offences"": 240,
    ""major assault"": 164,
    ""common assault"": 134,
    ""uttering threats"": 143,
    ""criminal harassment"": 174,
    ""other crimes against persons"": 184,
    ""property offences"": 120,
    ""theft"": 102,
    ""break and enter"": 141,
    ""fraud"": 115,
    ""mischief"": 113,
    ""possess stolen property"": 120,
    ""other property crimes"": 155,
    ""administration of justice offences"": 82,
    ""fail to appear"": 69,
    ""breach of probation"": 83,
    ""unlawfully at large"": 7,
    ""fail to comply with order"": 91,
    ""other administration of justice"": 92,
    ""other criminal code offences"": 146,
    ""weapons"": 147,
    ""prostitution"": 174,
    ""disturbing the peace"": 103,
    ""residual criminal code"": 153,
    ""criminal code"": 130,
    ""criminal code traffic offences"": 120,
    ""impaired driving"": 116,
    ""other criminal code traffic"": 122,
    ""total criminal code offences"": 130,
    ""other federal statute offences"": 69,
    ""drug possession"": 92,
    ""other drug offences"": 141,
    ""youth criminal justice act"": 42,
    ""residual federal statutes"": 99,
    ""total offences"": 120
}

# Find the offence with the longest length to complete in 2013/2014
longest_offence = max(offence_data_2013_2014, key=offence_data_2013_2014.get)

# Print the result
print(f""Offence type that took the longest length to complete in 2013/2014: {longest_offence}"")

# Done
```"
161,what was the median length of time to complete homicide cases in 2012/2013?,[448.0],"```python
# Data from the table
median_length_homicide_2012_2013 = 448

# Print the result
print(f""Final Answer: Median length of time to complete homicide cases in 2012/2013 was {median_length_homicide_2012_2013} days"")

# Done
```"
162,what was the median length of time to complete sexual assault cases in 2013/2014?,[256.0],"```python
# Data from the table
median_sexual_assault_2013_2014 = 256

# Print the result
print(f""Final Answer: {median_sexual_assault_2013_2014}"")

# Done
```"
163,what was the median length of time to complete attempted murder cases in 2013/2014?,[248.0],"```python
# Data from the table
median_attempted_murder_2013_2014 = 248  # Median length of attempted murder cases in 2013/2014

# Print the result
print(f""Final Answer : {median_attempted_murder_2013_2014}"")

# Done
```"
164,what was the percentage of all cases completed in youth court resulted in a guilty finding in 2013/2014?,[56.0],"```python
# Data from the table
guilty_percent = 56

# Print the result
print(f""Final Answer: {guilty_percent}"")

# Done
```"
165,what was the winning percentage in the regular season of st. louis cardinals?,[0.544],"```python
# Data from the table
regular_season_wins_stl_cardinals = 1408
regular_season_losses_stl_cardinals = 1182

# Calculate the winning percentage in regular season for St. Louis Cardinals
regular_season_win_percentage_stl_cardinals = regular_season_wins_stl_cardinals / (regular_season_wins_stl_cardinals + regular_season_losses_stl_cardinals)

# Print the result
print(f""Final Answer: {regular_season_win_percentage_stl_cardinals:.3f}"")

# Done
```"
166,what was the proportion of reasons for not reporting to the police were that the crime was minor and it was not worth taking the time to report?,[71.0],"```python
# Data from the table
women_reason = 71
men_reason = 75
total_reason = 71

# Calculate the proportion
proportion_minor_crime = total_reason

# Print the result
print(f""Proportion of reasons for not reporting the crime was minor: {proportion_minor_crime}%"")

# Done
```"
167,what was the amount government final consumption expenditure was revised downward in 2013?,[3784],"```python
# Data from the table
government_final_consumption_expenditure_2013_revised = 393848
government_final_consumption_expenditure_2013_published = 397632

# Calculate the downward revision
downward_revision_2013 = government_final_consumption_expenditure_2013_published - government_final_consumption_expenditure_2013_revised

# Print the result
print(f""Amount Government Final Consumption Expenditure Revised Downward in 2013: {downward_revision_2013}"")

# Done
```"
168,what was the amount government final consumption expenditure was revised downward in 2015?,[2118],"```python
# Data from the table for 2015
government_final_consumption_expenditure_2015_revised = 417730
government_final_consumption_expenditure_2015_published = 419848

# Calculate the revised downward amount
downward_revision_gov_exp_2015 = government_final_consumption_expenditure_2015_published - government_final_consumption_expenditure_2015_revised

# Print the result
print(f""Final Answer: {downward_revision_gov_exp_2015}"")

# Done
```"
169,what was the percentage of the 2015 graduates who graduated with student debt still had an outstanding debt after three years?,[64.4],"```python
# Data from the table
proportion_remaining_debt = 64.4

# Print the result
print(f""Final Answer: {proportion_remaining_debt}%"")

# Done
```"
170,what was the percentage of graduates with a professional degree who graduated with student debt still had an outstanding debt after three years ?,[61.5],"```python
# Data from the table
professional_degree_full_debt_repayment = 38.5
professional_degree_remaining_debt = 61.5

# Calculate the percentage of graduates with a professional degree who had outstanding debt after three years
percentage_outstanding_debt = professional_degree_remaining_debt

# Print the result
print(f""Final Answer: {percentage_outstanding_debt}"")

# Done
```"
171,what was the percentage of college graduates who graduated with student debt still had an outstanding debt after three years ?,[66.0],"```python
# Data from the table
college_full_debt_repayment = 34.0
college_remaining_debt = 66.0

# Calculate the percentage of college graduates with remaining debt after three years
percentage_college_graduates_with_remaining_debt = college_remaining_debt

# Print the result
print(f""Final Answer: {percentage_college_graduates_with_remaining_debt}%"")

# Done
```"
172,the median student debt at graduation for those who had not repaid their debt in 2018 was at least twice as high as for those who had repaid their debt in full in three years.what was the times the median student debt at graduation for those who had not repaid their debt in 2018 higher than those who had repaid their debt in full in three years?,[2.209954],"```python
# Data from the table
median_debt_no_repayment = 21936
median_debt_full_repayment = 9926

# Calculate the times higher
times_higher = median_debt_no_repayment / median_debt_full_repayment

# Print the result
print(f""Final Answer: {times_higher}"")

# Done
```"
173,what was the median debt at graduation for those who had not repaid their debt after three years?,[21936.0],"```python
# Data from the table
median_debt_remaining_graduation = 21_936

# Print the result
print(f""Final Answer: Median debt at graduation for those who had not repaid their debt after three years was ${median_debt_remaining_graduation}"")

# Done
```"
174,how many yards did fuller get in 2015?,[1258.0],"```python
# Data from the table
yards_fuller_2015 = 1_258

# Print the result
print(f""Final Answer: {yards_fuller_2015} yards"")

# Done
```"
175,what was the percentage of sexually active females aged 15 to 24 reported having used ec in the past 12 months?,[10.6],"```python
# Data from the table
percentage_ec_used = 10.6  # Percentage of females aged 15 to 24 reported using emergency contraception
total_15_24_year_olds = 110.6  # Total number of females aged 15 to 24

# Calculate the actual number of females who reported using emergency contraception
num_females_ec_used = (percentage_ec_used / 100) * total_15_24_year_olds

# Print the result
print(f""Percentage of sexually active females aged 15 to 24 using EC: {percentage_ec_used}%"")
print(f""Number of females who reported using EC: {num_females_ec_used}"")

# Done
```"
176,how many league goals did stefan moore score for leamington in 2017-18?,[2.0],"```python
# Data from the table
league_goals_stefan_moore = 2

# Print the result
print(f""Final Answer: {league_goals_stefan_moore}"")

# Done
```"
