,Unnamed: 0.1,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
159,159,159,159,Reinhard_Febel_0,"Just west of the Berlin wall is a German concert hall that showed a play by a poet and composer born in the 14th century , who became a Knight of what ?","```json
{
 ""evidence"": ""The relevant row contains information about the play Wolkenstein which was shown at the Philharmonie Berlin: \nPremiere | Title | Description | Libretto and source\n22 Mar 2003 , Philharmonie Berlin | Wolkenstein | Lieder after texts and melodies of Oswald von Wolkenstein | additional texts by the composer\nMore context:\n... \n\""22 Mar 2003 , Philharmonie Berlin\"": \""The Berliner Philharmonie ( German : [ b\u025b\u0281\u02ccli\u02d0n\u0250 f\u026alha\u0281mo\u02c8ni\u02d0 ] ( listen ) ) is a concert hall in Berlin , Germany , and home to the Berlin Philharmonic Orchestra . The Philharmonie lies on the south edge of the city 's Tiergarten and just west of the former Berlin Wall . ...\"", \n\""Lieder after texts and melodies of Oswald von Wolkenstein\"": \""Oswald von Wolkenstein ( 1376 or 1377 in Pfalzen - August 2 , 1445 , in Meran ) was a poet , composer and diplomat . In his diplomatic capacity , he traveled through much of Europe to as far as Georgia ( as recounted in Durch Barbarei , Arabia ) . He was dubbed a Knight of the Holy Sepulchre and was also inducted into the Order of the Jar and the Order of the Dragon . He lived for a time in Seis am Schlern .\"""",
 ""answer"": ""The German concert hall just west of the Berlin wall that showed a play by Oswald von Wolkenstein is the Berliner Philharmonie, and he was dubbed a Knight of the Holy Sepulchre.""
}
```",a Knight of the Holy Sepulchre,"Knight of the Holy Sepulchre 
",a knight of the holy sepulchre,knight of the holy sepulchre,100.0,100.0
160,160,160,160,List_of_MLS_Cup_finals_0,What is the seating capacity for the stadium that held the MLS finals in 2002 ?,"```json
{
 ""evidence"": ""The relevant row contains information about Gillette Stadium in Foxborough, Massachusetts, which hosted the MLS finals in 2002:\nStadium | Hosts | Years\nGillette Stadium , Foxborough , Massachusetts | 1 | 2002\n\nAdditional context:\nGillette Stadium is a stadium in the northeastern United States, located in Foxborough, Massachusetts, 28 miles (45 km) southwest of downtown Boston and 20 miles (32 km) northeast of downtown Providence, Rhode Island. It opened 18 years ago in 2002, replacing the adjacent Foxboro Stadium. The seating capacity is 65,878, including 5,876 club seats and 89 luxury suites."",
 ""answer"": ""The seating capacity for Gillette Stadium is 65,878.""
}
```","65,878","65,878 
",65878.0,65878.0,100.0,100.0
161,161,161,161,FAM_Football_Awards_5,What is the full name of the player from 2017 ?,"```json
{
 ""evidence"": ""The relevant row contains information about Baddrol Bakhtiar's team from 2017: \nSeasons | Players | Teams\n2017 | Baddrol Bakhtiar | Kedah FA"",
 ""answer"": ""The player from 2017 is Baddrol Bakhtiar.""
}
```",Baddrol Bin Bakhtiar,"Baddrol Bakhtiar 
",baddrol bin bakhtiar,baddrol bakhtiar,80.0,0.0
162,162,162,162,List_of_UEFA_Super_Cup_matches_0,How many years were there between the first UEFA Super Cup win of the club based in Amsterdam and the first UEFA Super Cup win of the club based in Anderlecht ?,"```json
{
 ""evidence"": ""The relevant rows contain information about Ajax's and Anderlecht's first UEFA Super Cup wins:\nClub | Winners | Runners-up | Years won | Years runners-up\nAjax | 2 | 1 | 1973 , 1995 | 1987\nAnderlecht | 2 | 0 | 1976 , 1978 | -"",
 ""answer"": ""There were 3 years between the first UEFA Super Cup win of Ajax (1973) and the first UEFA Super Cup win of Anderlecht (1976).""
}
```",3,"3 
",3.0,3.0,100.0,100.0
163,163,163,163,2003_Nationwide_Tour_0,In how many seasons did the winner of the event at the Highland Springs Country Club play in the PGA Tour ?,"```json
{
 ""evidence"": ""The relevant row contains information about the winner of the event at the Highland Springs Country Club:\nWeek | Tournament | State/Country | Winner\nAug 14-17 | Price Cutter Charity Championship | Missouri | Tom Carter ( 2 )\n\nThe provided context indicates Tom Carter (golfer) played in the PGA Tour:\nTom Carter ( born January 20 , 1968 ) is an American professional golfer . He was born in Abington , Pennsylvania . Carter played on the Nationwide Tour in 2001-03 and 2005-09 . He won three Nationwide Tour events in 2003 and that gave him an immediate promotion to the PGA Tour . He played on the PGA Tour for part of the 2003 season and all of 2004 ."",
 ""answer"": ""Tom Carter played on the PGA Tour for a part of the 2003 season and all of 2004, thus for 2 seasons.""
}
```",2,"2 
",2.0,2.0,100.0,100.0
164,164,164,164,Alain_Mimoun_0,How many countries entered this Summer Olympics that took place in this city of a population of 5 million ?,"```json
{
 ""evidence"": ""The relevant row contains information about the 1956 Olympic Games: \nYear | Competition | Venue | Position | Event\n1956 | Olympic Games | Melbourne , Australia | 12th | 10,000 metres\n1956 | Olympic Games | Melbourne , Australia | 1st | Marathon\nMore context: \nMelbourne , Australia: \""Melbourne ( /ˈmɛlbərn/ ( listen ) MEL-bərn ) [ note 1 ] is the capital and most populous city of the Australian state of Victoria, and the second most populous city in Australia and Oceania. Its name refers to an urban agglomeration of 9,993 km2 ( 3,858 sq mi ), comprising a metropolitan area with 31 municipalities, and is also the common name for its city centre. The city occupies much of the coastline of Port Phillip bay and spreads into the hinterlands towards the Dandenong and Macedon ranges, Mornington Peninsula and Yarra Valley. It has a population of 5 million ( 19% of the population of Australia ), and its inhabitants are referred to as Melburnians. [ note 2 ] The city was founded on 30 August 1835, in the then-British colony of New South Wales, by free settlers from the colony of Van Diemens Land ( modern-day Tasmania ). It was incorporated as a Crown settlement in 1837, and named Melbourne by Governor General Richard Bourke on 10 April 1837 in honour of the British Prime Minister, William Lamb, 2nd Viscount Melbourne. In 1851, four years after Queen Victoria declared it a city, Melbourne became the capital of the new colony of Victoria. In the wake of the 1850s Victorian gold rush, the city entered a lengthy boom period that, by the late 1880s, had transformed it into one of the world's largest and wealthiest metropolises. After the federation of Australia in 1901, it served as interim seat of government of the new nation until Canberra became the permanent capital in 1927. Today, it is a leading financial centre in the Asia-Pacific region and ranks 15th in the Global Financial Centres Index. Melbourne is home to many of Australia's best-known landmarks, such as the Melbourne Cricket Ground, the National Gallery of Victoria and the World Heritage-listed Royal Exhibition Building. It is also the birthplace of Australian impressionism, Australian rules football, and the Australian film and television industries.\"""",
 ""answer"": ""61 countries entered the 1956 Summer Olympics in Melbourne.""
}
```",61,"61 
",61.0,61.0,100.0,100.0
165,165,165,165,Kazakhstan_at_the_2004_Summer_Olympics_0,When was the last Olympic Games attended by the silver medalist in men 's 74 kilogram freestyle wrestling at the Olympic Games of 2004 ?,"```json
{
 ""evidence"": ""The relevant row contains information about Gennadiy Laliyev's silver medal in men's freestyle 74 kg: \nMedal | Name | Sport | Event | Date\nSilver | Gennadiy Laliyev | Wrestling | Men 's freestyle 74 kg | August 29\nThe context tells us Gennadiy Laliyev also competed in the 2008 Summer Olympics in the Men 's Freestyle 84 kg, placing 13th."",
 ""answer"": [
  ""The last Olympic Games attended by the silver medalist in men's 74 kilogram freestyle wrestling at the Olympic Games of 2004 was the 2008 Summer Olympics.""
 ]
}
```",2008,"2008 Summer Olympics 
",2008,2008,100.0,100.0
166,166,166,166,List_of_Hockey_East_Rookie_of_the_Year_1,What is the present team of the person named Rookie of the Year in Hockey East for 2005 to 2006 ?,"```json
{
 ""evidence"": ""The relevant row contains information about Brandon Yip's winning season, 2005-06: \nYear | Winner | Position | School\n2005-06 | Brandon Yip | Right Wing | Boston University\nThe context states that Brandon Yip plays for Kunlun Red Star of the Kontinental Hockey League (KHL) currently."",
 ""answer"": [
  ""Kunlun Red Star""
 ]
}
```",Kunlun Red Star,"Kunlun Red Star 
",kunlun red star,kunlun red star,100.0,100.0
167,167,167,167,Southeastern_Conference_Baseball_Tournament_0,How many national titles have been gained by the university that won every time it appeared in the SEC baseball tourney ?,"```json
{
 ""evidence"": ""The relevant row shows that LSU has appeared in the SEC baseball tourney 2 times and won both: \nSchool | Appearances | Championships\nLSU | 2 | 2"",
 ""answer"": [
  ""LSU has 6 national titles.""
 ]
}
```",six,"6 
",6.0,6.0,100.0,100.0
168,168,168,168,List_of_NHL_playoff_series_4,What is the number of playoff series played by the opponent that was founded during the 1967 NHL expansion ?,"```json
{
 ""evidence"": ""The table shows that 11 teams were founded during the 1967 NHL expansion: Vancouver Canucks, Los Angeles Kings, Edmonton Oilers, Chicago Blackhawks, Arizona Coyotes, Detroit Red Wings, San Jose Sharks, Anaheim Ducks, St. Louis Blues, Dallas Stars, and Philadelphia Flyers.  The table shows that the number of playoff series played by those teams are: 38, 26, 30, 18, 13, 14, 20, 16, 7, 6, and 11, respectively."",
 ""answer"": [
  ""The total number of playoff series played by teams founded during the 1967 NHL expansion is 228""
 ]
}
```",1,"228
",1.0,228.0,0.0,0.0
169,169,169,169,Hy-Vee_Triathlon_1,What is the most populous city of the country who had a winner born in 1981 ?,"```json
{
 ""evidence"": ""The relevant rows are:\nYear | Athlete | Nation | Time | Location | Notes\n2008 | Snowsill , Emma Emma Snowsill | Australia | 2:03:15 | West Des Moines | Course moved to West Des Moines due to flooding\n2010 | Snowsill , Emma Emma Snowsill ( 2 ) | Australia | 1:59.34 | West Des Moines | Course record\n2014 | Frederiksen , Helle Helle Frederiksen | Denmark | 1:54:44 | Des Moines | \n\nThe most populous city of the countries of the athletes born in 1981 (Australia and Denmark) are Sydney, Australia and Copenhagen, Denmark. Sydney is the largest city in Australia.\n\nSydney, Australia is the most populous city of the country who had a winner born in 1981."",
 ""answer"": ""Sydney, Australia""
}
```",New York City,"Sydney, Australia 
",new york city,"sydney, australia",0.0,0.0
170,170,170,170,Three_Links_2,What is the branded name of the airline that opened for commercial operations in 1979 and uses both Taipei Taoyuan International Airport and Taichung Airport in Taiwan ?,"evidence: |
  The relevant row contains information about China Airlines' flights from Hong Kong International Airport to Taipei Taoyuan International Airport:
  Airline | Third destination airport | Taiwanese airport | Flights per week ( Week commencing 16 June 2008 )
  China Airlines | Hong Kong International Airport | Taipei Taoyuan International Airport | 93
  The relevant row contains information about China Airlines' flights from Hong Kong International Airport to Kaohsiung International Airport:
  Airline | Third destination airport | Taiwanese airport | Flights per week ( Week commencing 16 June 2008 )
  China Airlines | Hong Kong International Airport | Kaohsiung International Airport | 12
  
  The relevant row contains information about Mandarin Airlines' flights from Hong Kong International Airport to Taichung Airport:
  Airline | Third destination airport | Taiwanese airport | Flights per week ( Week commencing 16 June 2008 )
  Mandarin Airlines | Hong Kong International Airport | Taichung Airport | 14
  
  China Airlines was founded in 1946 and is the national carrier of Taiwan.
  Mandarin Airlines was founded by China Airlines in 1991.
  Taipei Taoyuan International Airport opened for commercial operations in 1979.

answer: |
  China Airlines opened for commercial operations in 1946 and uses both Taipei Taoyuan International Airport and Taichung Airport in Taiwan. 
  Mandarin Airlines uses both Taipei Taoyuan International Airport and Taichung Airport in Taiwan but was founded in 1991.
  Therefore, China Airlines is the airline that opened for commercial operations in 1979 and uses both Taipei Taoyuan International Airport and Taichung Airport in Taiwan.",Cathay Dragon,"China Airlines 
",cathay dragon,china airlines,0.0,0.0
171,171,171,171,Majority_Coalition_Caucus_1,In what county was the person elected in 1998 from ?,"```json
{
 ""evidence"": ""The relevant row contains information about Jim Honeyford, who was elected in 1998:\nDistrict | Senator | Party | Residence | First elected\n15 | Jim Honeyford | Republican | Sunnyside | 1998\nAdditional context provides information about Jim Honeyford's residence: \n\""Jim Honeyford ( born January 24 , 1939 ) is an American politician of the Republican Party . He is a member of the Washington State Senate . He has represented District 15 since 1998 .\""\nAdditional context provides information about the county Jim Honeyford lives in:\n\""Sunnyside is a city in Yakima County , Washington , United States . As of the 2010 census the population was 15,858 .\"""",
 ""answer"": ""Yakima County""
}
```",Yakima County,"Yakima County 
",yakima county,yakima county,100.0,100.0
