,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
411,411,408,totto_source/train_json/example-7877.json,Which awards did The New Classic win in 2014?,"Evidence:

The relevant rows contain information about The New Classic's wins in 2014:
Year | Ceremony | Category | Result
2014 | American Music Awards | Favorite Rap/Hip-Hop Album | Won
2014 | ARIA Music Awards | Breakthrough Artist Release | Won

Answer:
In 2014, The New Classic won the American Music Awards for Favorite Rap/Hip-Hop Album and the ARIA Music Awards for Breakthrough Artist Release.",The New Classic won the Breakthrough Artist Release at the 2014's ARIA Music Awards and Favorite Rap/Hip-Hop Album at the 2014 American Music Awards.,"American Music Awards, ARIA Music Awards 
",the new classic won the breakthrough artist release at the 2014's aria music awards and favorite rap/hip-hop album at the 2014 american music awards,"american music awards, aria music awards",46.15384615384615,0.0
412,412,409,totto_source/dev_json/example-1961.json,"When was the song ""Lemonade"" first released in Italy, Romania and Japan?","Here is the answer:

evidence: |
  The relevant rows contain information about the release dates of ""Lemonade"" in Italy, Romania, and Japan:
  Country | Date | Format | Label
  Italy | 12 June 2012 | Radio airplay | N/A
  Italy | 15 June 2012 | Digital single | Vae Victis
  Romania | 14 June 2012 | Digital single | MediaPro
  Japan | 1 August 2012 | Digital single | Maan

answer: |
  The song ""Lemonade"" was first released in Italy on 12 June 2012 (as a radio airplay) and on 15 June 2012 (as a digital single), in Romania on 14 June 2012, and in Japan on 1 August 2012.","Lemonade was released for radio airplay in Italy on 12 June 2012, followed by its digital release on 14 June 2012 through MediaPro Music in Romania and on 1 August 2012 in Japan.","['12 June 2012', '14 June 2012', '1 August 2012'] 
","lemonade was released for radio airplay in italy on 12 june 2012, followed by its digital release on 14 june 2012 through mediapro music in romania and on 1 august 2012 in japan","['12 june 2012', '14 june 2012', '1 august 2012']",42.857142857142854,0.0
413,413,410,totto_source/dev_json/example-1858.json,Did Judith Light ever win Tony Awards?,"Here is the answer:

evidence: |
  The relevant rows contain information about Judith Light's Tony Awards:
  Year | Award | Category | Film or series | Result
  2012 | Tony Awards | Best Featured Actress in a Play | Other Desert Cities | Won
  2013 | Tony Awards | Best Featured Actress in a Play | The Assembled Parties | Won

answer: |
  Yes, Judith Light won Tony Awards twice, in 2012 for Best Featured Actress in a Play for Other Desert Cities, and in 2013 for Best Featured Actress in a Play for The Assembled Parties.","In 2012 and 2013, Light won two consecutive Tony Awards for Best Featured Actress in a Play, for her performances in Other Desert Cities and The Assembled Parties.","Yes, twice. 
","in 2012 and 2013, light won 2 consecutive tony awards for best featured actress in a play, for her performances in other desert cities and the assembled parties","yes, twice",0.0,0.0
414,414,411,totto_source/train_json/example-243.json,How effective was Kirani James during the 2016 summer olympics? ,"Here is the answer:

Evidence:
The relevant row contains information about Kirani James's performance:
Rank | Lane | Name | Nationality | Reaction | Time | Notes
1 | 4 | Kirani James | Grenada | 0.144 | 44.02 | Q, SB

Answer:
Kirani James was effective during the 2016 Summer Olympics, winning Semifinal 1 with a time of 44.02 seconds, which was a seasonal best (SB).","In the semi-finals, James had a season's best time of 44.02 to win the round nearly two tenths ahead of Merritt.","Won the Semifinal with a time of 44.02 seconds 
","in the semi-finals, james had a season's best time of 44.02 to win the round nearly 2 10s ahead of merritt",won the semifinal with a time of 44.02 seconds,24.0,0.0
415,415,412,totto_source/dev_json/example-2586.json,"What awards and nominations did Two Days, One Night obtain in 2014?","Here is the answer:

Evidence:
The relevant row contains information about the awards and nominations for Two Days, One Night:
Year | Nominated work | Category | Result
2014 | Two Days, One Night | Palme d'Or | Nominated
2014 | Two Days, One Night | Prize of the Ecumenical Jury | Special Prize

Answer:
In 2014, Two Days, One Night obtained a Palme d'Or nomination and a Special Prize from the Ecumenical Jury.","In 2014, Dardenne brothers´s film Two Days, One Night was nominated for the Palme d'Or at the Cannes Film Festival. It also received the Special Prize for the Prize of the Ecumenical Jury.","Palme d'Or nomination, Special Prize 
","in 2014, dardenne brothers´s film 2 , 1 night was nominated for the palme d'or at the cannes film festival. it also received the special prize for the prize of the ecumenical jury","palme d'or nomination, special prize",25.0,0.0
416,416,413,totto_source/train_json/example-6653.json,"What films and miniseries did Jeannie Berlin appear in in 1975, 2011, 2014, and 2016?","Here is the answer:

**Evidence:**

* 1975: 
   Year | Title | Role | Notes
   1975 | Sheila Levine Is Dead and Living in New York | Sheila Levine | -

* 2011:
   Year | Title | Role | Notes
   2011 | Margaret | Emily | Village Voice Film Poll for Best Supporting Actress Nominated - Boston Society of Film Critics Award for Best Supporting Actress Nominated - National Society of Film Critics Award for Best Supporting Actress (2nd place) Nominated - Indiewire Award for Best Supporting Performance (3rd place)

* 2014:
   Year | Title | Role | Notes
   2014 | Inherent Vice | Aunt Reet | -

* 2016:
   Year | Title | Role | Notes
   2016 | Café Society | Rose | -
   Year | Title | Role | Notes
   2016 | The Night Of | Helen Weiss | Miniseries

**Answer:**

In 1975, Jeannie Berlin appeared in ""Sheila Levine Is Dead and Living in New York"". In 2011, she appeared in ""Margaret"". In 2014, she appeared in ""Inherent Vice"". In 2016, she appeared in ""Café Society"" and ""The Night Of"" (miniseries).","Jeannie Berlin appeared in films such as Sheila Levine Is Dead and Living in New York (1975), Margaret (2011), Inherent Vice (2014) and Cafe Society (2016), as well as the miniseries The Night Of (2016).","""Sheila Levine Is Dead and Living in New York"", ""Margaret"", ""Inherent Vice"", ""Café Society"", ""The Night Of"" 
",jeannie berlin appeared in films such as sheila levine is dead and living in new york,"sheila levine is dead and living in new york, margaret, inherent vice, café society, the night of",56.25,0.0
417,417,414,totto_source/train_json/example-4629.json,What were the highlights of Molly Seidel career in 2018 in the event that was held in Scotland?,"Here is the answer:

evidence: |
  The relevant rows contain information about Molly Seidel's achievements in 2018 in Scotland:
  Year | Competition | Venue | Position | Event | Notes
  2018 | Great Edinburgh International Cross Country | Edinburgh, Scotland | 3rd place | 6 km | 21:04
  2018 | Great Edinburgh International Cross Country | Edinburgh, Scotland | Team USA 3rd place | 6 km | 81 points

answer: |
  In 2018, the highlights of Molly Seidel's career in Scotland were a 3rd place finish in the 6 km event and a 3rd place finish as part of Team USA in the same event at the Great Edinburgh International Cross Country.","Molly Seidel represented the Team USA at the 2018 Great Edinburgh International Cross Country in Scotland, where she led the team to 3rd place by finishing third in the 6 km in a time of 21:04.","3rd place finish in the 6 km event and a 3rd place finish as part of Team USA 
","molly seidel represented the team usa at the 2018 great edinburgh international cross country in scotland, where she led the team to 3 place by finishing third in the 6 km in a time of 21:04",3 place finish in the 6 km event and a 3 place finish as part of team usa,34.04255319148936,0.0
418,418,415,totto_source/train_json/example-9557.json,How many seats did the National Union win and what was the turnout during that election?,"Here is the answer:

Evidence:
The relevant row contains information about the National Union's seats and the turnout:
 Party | Votes | % | Seats
 National Union | 981,263 | 87.99 | 130
 ...
 Registered voters/turnout | 1,784,341 | 62.5 | –

Answer:
The National Union won 130 seats, and the turnout during that election was 62.5%.",The National Union won all seats in the 1969 Portuguese legislative election with a turnout of 62.5%.,"130 seats, 62.5% 
",the national union won all seats in the 1969 portuguese legislative election with a turnout of 62.5,"130 seats, 62.5%",23.52941176470588,0.0
419,419,416,totto_source/dev_json/example-2118.json,How many games and when did Hannu Järvenpää play for the National Hockey League (NHL)?,"Here is the answer:

evidence: |
  The relevant rows contain information about Hannu Järvenpää's NHL games:
  Season | Team | League | - | GP | G | A | Pts | PIM | - | GP | G | A | Pts | PIM
  1986–87 | Winnipeg Jets | NHL | - | 20 | 1 | 8 | 9 | 8 | - | — | — | — | — | —
  1987–88 | Winnipeg Jets | NHL | - | 41 | 6 | 11 | 17 | 34 | - | — | — | — | — | —
  1988–89 | Winnipeg Jets | NHL | - | 53 | 4 | 7 | 11 | 41 | - | — | — | — | — | —

answer: |
  Hannu Järvenpää played 114 games in the National Hockey League (NHL) over three seasons: 1986-87, 1987-88, and 1988-89.","From 1986 to 1989, Hannu Järvenpää played 114 games for the Winnipeg Jets in the National Hockey League (NHL).","114 games, 1986-87, 1987-88, 1988-89 
","from 1986 to 1989, hannu järvenpää played 114 games for the winnipeg jets in the national hockey league","114 games, 1986-87, 1987-88, 1988-1989",19.047619047619047,0.0
420,420,417,totto_source/dev_json/example-284.json,Who won the first heat and what's the record?,"Here is the answer:

evidence: |
  The relevant row contains information about the winner of the first heat:
  Rank | Lane | Name | Nationality | Time | Notes
  1 | 5 | Josef Craig | Great Britain | 4:45.79 | Q, WR

answer: |
  Josef Craig of Great Britain won the first heat with a world record time of 4:45.79.",British swimmer Josef Craig won the first heat and made world record with 45.79 seconds.,"Josef Craig, 4:45.79 
",british swier josef craig won the first heat and made world record with 45.79 seconds,"josef craig, 4:45.79",23.52941176470588,0.0
421,421,418,totto_source/train_json/example-7140.json,What and where was Judy Kuhn's most recent role?,"Here is the answer:

Evidence:
The relevant rows contain information about Judy Kuhn's most recent roles:
Year | Title | Role | Venue
2018 | Steel Magnolias | M'Lynn | The Cape Playhouse
2018 | Fiddler on the Roof | Golde | Menier Chocolate Factory & West-End

Answer:
Judy Kuhn's most recent roles were as M'Lynn in Steel Magnolias at The Cape Playhouse and as Golde in Fiddler on the Roof at Menier Chocolate Factory & West-End, both in 2018.","In 2018, Judy Kuhn played Golde at the Menier Chocolate Factory in Fiddler on the Roof.","M'Lynn in Steel Magnolias, The Cape Playhouse, Golde in Fiddler on the Roof, Menier Chocolate Factory & West-End 
","in 2018, judy kuhn played golde at the menier chocolate factory in fiddler on the roof","m'lynn in steel magnolias, the cape playhouse, golde in fiddler on the roof, menier chocolate factory & west-end",62.06896551724138,0.0
422,422,419,totto_source/train_json/example-3747.json,Who did Duchovny voice in the video games released in 2003 and 2005?,"Here is the answer:

Evidence:
The relevant rows contain information about David Duchovny's voice roles in video games:
```
Year | Title | Voice role | Notes
2003 | XIII | Jason Fly | -
2005 | Area 51 | Ethan Cole | -
```
Answer:
In 2003, David Duchovny voiced Jason Fly in the video game XIII, and in 2005, he voiced Ethan Cole in Area 51.","Duchovny voiced Ethan Cole in the 2005 video game Area 51, as well as Jason Fly in the 2003 video game XIII.","Jason Fly, Ethan Cole 
","duchovny voiced ethan cole in the 2005 video game area 51, as well as jason fly in the 2003 video game xiii","jason fly, ethan cole",33.333333333333336,0.0
423,423,420,totto_source/train_json/example-6966.json,What role did Annaleigh Ashford reprise (and in which theatre) on Broadway in 2016?,"Here is the answer:

evidence: |
  The relevant row contains information about Annaleigh Ashford's reprisal role on Broadway in 2016:
  Year(s) | Production | Role | Location | Category
  2016 | Sunday in the Park with George | Dot/Marie | Hudson Theatre | Broadway

answer: |
  In 2016, Annaleigh Ashford reprised the role of Dot/Marie in the Broadway production of Sunday in the Park with George at the Hudson Theatre.",Annaleigh Ashford reprised her role from 2016 as Dot/Marie in Sunday in the Park with George in the show on Broadway at the Hudson Theater.,"Dot/Marie, Hudson Theatre 
",annaleigh ashford reprised her role from 2016 as dot/marie in sunday in the park with george in the show on broadway at the hudson theater,"dot/marie, hudson theatre",16.0,0.0
424,424,421,totto_source/train_json/example-251.json,What awards did Rachel House receive in 2001?,"Here is the answer:

Evidence:
The relevant rows contain information about Rachel House's awards in 2001:
Year | Award | Category | Work | Result
2001 | Chapman Tripp Theatre Award | Director of the Year | Have Car Will Travel | Won
2001 | New Zealand Listener Award | Best Director | Have Car Will Travel | Won

Answer:
In 2001, Rachel House received the Chapman Tripp Theatre Award for Director of the Year and the New Zealand Listener Award for Best Director, both for Have Car Will Travel.","In 2001, House won Director of the Year award at the Chapman Tripp Theatre Award and the New Zealand Listener Award for her direction of Have Car Will Travel.","Chapman Tripp Theatre Award, New Zealand Listener Award 
","in 2001, house won director of the year award at the chapman tripp theatre award and the new zealand lis10er award for her direction of have car will travel","chapman tripp theatre award, new zealand lis10er award",47.05882352941176,0.0
425,425,422,totto_source/train_json/example-13794.json,"In the 2005 Pengkalan Pasir by-election, who were the top two candidates and how many votes did each candidate receive?","Here is the answer:

evidence:
The relevant rows contain information about the candidates and their votes:
Party | Party | Candidate | Votes | % | ∆%
- | BN | Hanafi Mamat | 7,422 | 49.07 | 0.73
- | PAS | Hanifa Ahmad | 7,288 | 48.19 | 2.01

answer:
In the 2005 Pengkalan Pasir by-election, the top two candidates were Hanafi Mamat from BN with 7,422 votes and Hanifa Ahmad from PAS with 7,288 votes.","In the 2005 Pengkalan Pasir by-election, Hanafi got 7,422 votes and Hanifa got 7,288 votes.","Hanafi Mamat (7,422), Hanifa Ahmad (7,288) 
","in the 2005 pengkalan pasir by-election, hanafi got 7,422 votes and hanifa got 7,288 votes","hanafi mamat (7,422), hanifa ahmad (7,288)",40.0,0.0
426,426,423,totto_source/train_json/example-13835.json,"As a result of the 1903 Bulgarian parliamentary election, what ratio of total seats did the winning party walk away with with?","Here is the answer:

Evidence:
The relevant row contains information about the winning party's seats:
Party | Votes | % | Seats | +/–
People's Party | - | - | 134 | +106

Answer:
As a result of the 1903 Bulgarian parliamentary election, the winning party, the People's Party, walked away with 134 out of 169 total seats, which is a ratio of approximately 79.3%.","In the 1903 Bulgarian parliamentary election, the result was a victory for the People's Party, which won 134 of the 169 seats.","79.3% 
","in the 1903 bulgarian parliamentary election, the result was a victory for the people's party, which won 134 of the 169 seats",79.3%,0.0,0.0
427,427,424,totto_source/train_json/example-2733.json,Who won the gold medal and whom did they defeat?,"Here is the answer:

evidence: |
  The relevant row contains information about the gold medal winner:
  Rank | Lane | Name | Nationality | Time | Notes
  - | 3 | Michael Phelps | United States | 1:54.27 | -

answer: |
  Michael Phelps won the gold medal, defeating Ryan Lochte.",Phelps claimed gold medal in 1:54.27 defeating Lochte.,"Michael Phelps, Ryan Lochte 
",phelps claimed gold medal in 1:54.27 defeating lochte,"michael phelps, ryan lochte",33.33333333333333,0.0
428,428,425,totto_source/dev_json/example-1749.json,What happened to Frédéric St-Denis after five seasons in the QMJHL league?,"Here is the answer:

**Evidence:**

The relevant rows contain information about Frédéric St-Denis's career after five seasons in the QMJHL league:

Season | Team | League | ... | GP | G | A | Pts | PIM | ... | GP | G | A | Pts | PIM
2007-08 | University of Quebec | CIS | - | 28 | 4 | 14 | 18 | 4 | - | — | — | — | — | —
2008-09 | Hamilton Bulldogs | AHL | - | 7 | 1 | 1 | 2 | 6 | - | — | — | — | — | —

**Answer:**

After five seasons in the QMJHL league, Frédéric St-Denis went on to play for the University of Quebec in the CIS league, and then for the Hamilton Bulldogs in the AHL league.","After playing for the Drummondville Voltigeurs for five seasons from 2002 to 2007, Frédéric St-Denis joined the University of Quebec in the CIS league for the 2007-2008 season.","University of Quebec, Hamilton Bulldogs 
","after playing for the druondville voltigeurs for 5 seasons from 2002 to 2007, frédéric st-denis joined the university of quebec in the cis league for the 2007-2008 season","university of quebec, hamilton bulldogs",20.689655172413794,0.0
429,429,426,totto_source/train_json/example-1269.json,Which two teams joined the Mousesports on 2018-07-30?,"Here is the answer:

**Evidence:**
The relevant rows contain information about the team members who joined on 2018-07-30:
```
ID | Name | Joined
Alex161 | Germany Alex Ernst | 2018-07-30
Tigreee | Germany Maik Hoffmann | 2018-07-30
```
**Answer:**
Alex161 and Tigreee joined the Mousesports on 2018-07-30.","On July 30, 2018, Mousesports joined the Rocket League of Tigreee and Alex161.","Alex161, Tigreee 
","on july 30, 2018, mousesports joined the rocket league of tigreee and alex161","alex161, tigreee",28.57142857142857,0.0
430,430,427,totto_source/dev_json/example-448.json,What did Dreama Walker play in the Seven Deadly Sins?,"Here is the answer:

evidence: |
  The relevant row contains information about Dreama Walker's role in Seven Deadly Sins:
  Year | Title | Role | Notes
  2010 | Seven Deadly Sins | Harper Grace | Miniseries; 2 episodes

answer: |
  In the 2010 miniseries Seven Deadly Sins, Dreama Walker played Harper Grace.","In 2010, Walker starred as Harper Grace in the miniseries Seven Deadly Sins.","Harper Grace 
","in 2010, walker starred as harper grace in the miniseries 7 deadly sins",harper grace,28.57142857142857,0.0
431,431,428,totto_source/train_json/example-400.json,Which show did Eric Close star as Travis Tanner and which year?,"Here is the answer:

Evidence:
The relevant row contains information about Eric Close's role as Travis Tanner:
Year | Title | Role | Notes
2011–15 | Suits | Travis Tanner | 7 episodes

Answer:
Eric Close starred as Travis Tanner in the show Suits from 2011 to 2015.",Close starred as Travis Tanner in Suits from 2011 to 2015.,"Suits, 2011-2015 
",close starred as travis tanner in suits from 2011 to 2015,"suits, 2011-2015",15.384615384615385,0.0
432,432,429,totto_source/train_json/example-13651.json,Which films did Jamie Bell appear in in 2004 and 2005?,"Here is the answer:

Evidence:
The relevant rows contain information about Jamie Bell's film appearances in 2004 and 2005:
Year | Title | Role | Director
2004 | Undertow | Chris Munn | David Gordon Green
2005 | Dear Wendy | Dick Dandelion | Thomas Vinterberg
2005 | The Chumscrubber | Dean Stifle | Arie Posin
2005 | King Kong | Jimmy | Peter Jackson

Answer:
In 2004, Jamie Bell appeared in ""Undertow"". In 2005, Jamie Bell appeared in ""Dear Wendy"", ""The Chumscrubber"", and ""King Kong"".","Jamie Bell was in the cast of Undertow (2004), Dear Wendy (2005), The Chumscrubber (2005), and King Kong (2005).","""Undertow"", ""Dear Wendy"", ""The Chumscrubber"", ""King Kong"" 
",jamie bell was in the cast of undertow,"undertow, dear wendy, the chumscrubber, king kong",15.384615384615383,0.0
433,433,430,totto_source/train_json/example-2547.json,What films did Haya Harareet appear in in two consecutive years?,"Evidence:
The relevant rows contain information about Haya Harareet's filmography:
Year | Title | Role | Notes
1961 | The Secret Partner | Nicole ""Nikki"" Brent | British film
1961 | Journey Beneath the Desert (Antinea, l'amante della città sepolta) | Queen Antinea | Italian-French co-production
1962 | The Interns | Dr. Madolyn Bruckner | Second and final American film
1962 | The Last Charge (La leggenda di Fra Diavolo) | Fiamma | Italian film

Answer:
Haya Harareet appeared in two films in 1961: ""The Secret Partner"" and ""Journey Beneath the Desert"". She also appeared in two films in 1962: ""The Interns"" and ""The Last Charge"".","Haya Harareet appeared in The Secret Partner (1961), and as Dr. Madolyn Bruckner in The Interns (1962).","""The Secret Partner"", ""Journey Beneath the Desert"", ""The Interns"", ""The Last Charge"" 
",haya harareet appeared in the secret partner,"the secret partner, journey beneath the desert, the interns, the last charge",28.571428571428577,0.0
434,434,431,totto_source/train_json/example-9424.json,How was Ben Howland's first season at Mississippi State?,"Evidence:
The relevant row contains information about Ben Howland's first season at Mississippi State:
Season | Team | Overall | Conference | Standing | Postseason
2015–16 | Mississippi State | 14–17 | 7–11 | 11th | -

Answer:
Ben Howland's first season at Mississippi State was in 2015-2016, with an overall record of 14-17, a conference record of 7-11, and a standing of 11th, with no postseason appearances.","In Ben Howland's first season, Mississippi State finished with a record of 14–17 (7–11 SEC).","14-17, 7-11, 11th 
","in ben howland's first season, mississippi state finished with a record of 14-17","14-17, 7-11, 11",13.333333333333334,0.0
435,435,432,totto_source/train_json/example-6287.json,"What team did Kevin Bartlett join in 1987-88, and which division was the team playing in?","Here is the answer with evidence:

Evidence:
The relevant row contains information about Kevin Bartlett's season in 1987-88:
Club | Season | Division | Apps | Goals | Apps | Goals | Apps | Goals | Apps | Goals
Cardiff City | 1987–88 | Fourth Division | 37 | 12 | 1 | 1 | 5 | 0 | 43 | 13

Answer:
In 1987-88, Kevin Bartlett joined Cardiff City, which was playing in the Fourth Division.","In 1987–88, Kevin Bartlett joined Cardiff City with the Fourth Division.","Cardiff City, Fourth Division 
","in 1987-88, kevin bartlett joined cardiff city with the 4 division","cardiff city, 4 division",57.14285714285715,0.0
436,436,433,totto_source/train_json/example-13929.json,"When did Zersenay Tadese earn his first 10,000 m Game Record at the All-Africa Games, and what was his time?","Evidence:
The relevant row contains information about Zersenay Tadese's achievement at the All-Africa Games:
Year | Competition | Venue | Position | Event | Notes
2007 | All-Africa Games | Algiers, Algeria | 1st | 10,000 m | 27:00.30 GR

Answer:
Zersenay Tadese earned his first 10,000 m Game Record at the All-Africa Games in 2007, with a time of 27:00.30.","In 2007, during the All-Africa Games, Zersenay Tadese won the gold medal in the 10,000 m event with a Games record time of 27:00.30.","2007, 27:00.30 
","in 2007, during the all-africa games, zersenay tadese won the gold medal in the 10,000 m event with a games record time of 27:00.30","2007, 27:00.30",18.181818181818183,0.0
437,437,434,totto_source/train_json/example-4200.json,What did Maggie Ewen achieve in 2018 NACAC Championships?,"Here is the solution:

**Evidence:**
The relevant rows contain information about Maggie Ewen's achievements in 2018 NACAC Championships:
```
Year | Competition | Venue | Position | Event | Notes
2018 | NACAC Championships | Toronto, Canada | 3rd | Discus throw | 59.00 m (193 ft 7 in)
2018 | NACAC Championships | Toronto, Canada | 1st | Shot put | 18.22 m (59 ft 9 in)
```
**Answer:**
In 2018, Maggie Ewen achieved a bronze medal in the Discus throw and a gold medal in the Shot put at the NACAC Championships.",Maggie Ewen earned a bronze medal when she threw 59.00 m (193 ft 7 in) in Toronto at the 2018 NACAC Championships.,"Bronze in Discus throw, Gold in Shot put 
",maggie ewen earned a bronze medal when she threw 59.00 m (193 ft 7 in) in toronto at the 2018 nacac championships,"bronze in discus throw, gold in shot put",21.428571428571423,0.0
438,438,435,totto_source/train_json/example-13846.json,In which film did Eleanor Tomlinson play Xenya and when was that film first released?,"Here is the answer:

Evidence:
The relevant row contains information about Eleanor Tomlinson's filmography:
Year | Title | Role
2013 | Siberian Education | Xenya

Answer:
In 2013, Eleanor Tomlinson played Xenya in the film Siberian Education.","In 2013, Eleanor Tomlinson played as Xenya in the film Siberian Education.","Siberian Education, 2013 
","in 2013, eleanor tomlinson played as xenya in the film siberian education","siberian education, 2013",42.857142857142854,0.0
439,439,436,totto_source/train_json/example-4510.json,"How successful was the group Destiny's Child during the year 2001, compared to the other years of their careers?","Here is the answer:

Evidence:
The relevant rows contain information about Destiny's Child's achievements in 2001:
Year | Nominee / work | Award | Result
2001 | ""Independent Women"" | Best Song Written for a Motion Picture, Television or Other Visual Media | Nominated
2001 | ""Say My Name"" | Record of the Year | Nominated
2001 | ""Say My Name"" | Song of the Year | Nominated
2001 | ""Say My Name"" | Best R&B Song | Won
2001 | ""Say My Name"" | Best R&B Performance by a Duo or Group with Vocals | Won

Answer:
In 2001, Destiny's Child was very successful, with four nominations and two wins, including Best R&B Song and Best R&B Performance by a Duo or Group with Vocals for ""Say My Name"". This was one of the most successful years of their careers.","In 2001, Destiny's Child won two Grammy awards for ""Say My Name"": Best R&B Performance by a Duo or Group and Best R&B Song.","Very successful 
","in 2001, destiny's child won 2 gray awards for say my name: best r&b performance by a duo or group and best r&b song",very successful,0.0,0.0
440,440,437,totto_source/train_json/example-13837.json,When and in which television show did Michelle Bai play the role of Princess Yushu?,"Here is the answer:

Evidence:
The relevant row contains information about Michelle Bai's role as Princess Yushu:
Year | English title | Chinese title | Role | Notes
2010 | The Myth | 神话 | Princess Yushu | -

Answer:
In 2010, Michelle Bai played the role of Princess Yushu in the television show ""The Myth"".","In 2010, Bai played the role of Princess Yushu in The Myth.","2010, ""The Myth"" 
","in 2010, bai played the role of princess yushu in the myth","2010, the myth",33.333333333333336,0.0
441,441,438,totto_source/train_json/example-4529.json,How many penalty minutes did Flick get with Missisauga in 2010 and 2011?,"Here is the answer:

Evidence:
The relevant rows contain information about Rob Flick's penalty minutes with Mississauga:
- | - | - | Regular season | Regular season | Regular season | Regular season | Regular season | Playoffs | Playoffs | Playoffs | Playoffs | Playoffs | - | -
Season | Team | League | - | GP | G | A | Pts | PIM | - | GP | G | A | Pts | PIM
2009–10 | Mississauga St. Michael's Majors | OHL | - | 65 | 15 | 19 | 34 | 157 | - | 16 | 2 | 2 | 4 | 44
2010–11 | Mississauga St. Michael's Majors | OHL | - | 68 | 27 | 30 | 57 | 167 | - | 20 | 8 | 8 | 16 | 34

Answer:
In 2010, Rob Flick got 157 penalty minutes with Mississauga. In 2011, he got 167 penalty minutes with Mississauga.","In 2010 and 2011, Flick had 157 and 167 penalty minutes respectively with Mississauga.","157, 167 
","in 2010 and 2011, flick had 157 and 167 penalty minutes respectively with mississauga","157, 167",25.0,0.0
442,442,439,totto_source/train_json/example-3040.json,What awards did Goran Jevtic win for Hamlet in 2011?,"Here is the answer:

Evidence:
The relevant row contains information about Goran Jevtić's wins for Hamlet:
Year | Award | Category | Film | Result
2011 | Ardalion Award | Best Stage Actor | Hamlet | Won
2011 | Serbian Oscar of Popularity | Best Theatrical Performance | Hamlet | Won

Answer:
In 2011, Goran Jevtić won the Ardalion Award for Best Stage Actor and the Serbian Oscar of Popularity for Best Theatrical Performance, both for Hamlet.","In Hamlet, Goran Jevtić won the Ardalion and the Serbian Oscar of Popularity in 2011.","Ardalion Award, Serbian Oscar of Popularity 
","in hamlet, goran jevtić won the ardalion and the serbian oscar of popularity in 2011","ardalion award, serbian oscar of popularity",52.63157894736842,0.0
443,443,440,totto_source/train_json/example-7081.json,When did Muse get nominated for or win the Best British Band award?,"Here is the answer:

Evidence:
The relevant rows contain information about Muse's nominations and wins for the Best British Band award:
Year | Nominee / work | Award | Result
2001 | Muse | Best British Band | Won
2002 | Muse | Best British Band | Nominated
2003 | Muse | Best British Band | Nominated
2004 | Muse | Best British Band | Nominated
2006 | Muse | Best Live Act | Won
2007 | Muse | Best British Band | Nominated

Answer:
Muse won the Best British Band award in 2001 and was nominated for the same award in 2002, 2003, 2004, and 2007.","Muse has been nominated for the ""Best British Band"" award five times, from 2001 to 2004 and again in 2007, but only won the award in 2001.","2001, 2002, 2003, 2004, 2007 
","muse has been nominated for the best british band award 5 times, from 2001 to 2004 and again in 2007, but only won the award in 2001","2001, 2002, 2003, 2004, 2007",20.0,0.0
444,444,441,totto_source/dev_json/example-1284.json,What did Adelaide Clemens play in 2011?,"Here is the answer:

Evidence:
The relevant row contains information about Adelaide Clemens' roles in 2011:

Year | Title | Role | Notes
2011 | Vampire | Ladybird | Iwai Shunji's film
2011 | Certainty | Deb Catalano | -

Answer:
In 2011, Adelaide Clemens played Ladybird in the film ""Vampire"" and Deb Catalano in the film ""Certainty"".","In 2011, Adelaide Clemens starred in Vampire as Ladybird and in Certainty as Deb Catalano.","Ladybird, Deb Catalano 
","in 2011, adelaide clemens starred in vampire as ladybird and in certainty as deb catalano","ladybird, deb catalano",33.333333333333336,0.0
445,445,442,totto_source/train_json/example-3975.json,What films did Bryan Pringle appear as Arthur Pringle and as Felix Norman?,"Here is the answer:

evidence: |
  The relevant rows contain information about Bryan Pringle's television roles:
  Year | Title | Role | Notes
  1985 | Auf Wiedersehen, Pet | Arthur Pringle | -
  1991 | Prime Suspect | Felix Norman | -

answer: |
  Bryan Pringle appeared as Arthur Pringle in Auf Wiedersehen, Pet and as Felix Norman in Prime Suspect.","Bryan Pringle appeared as Arthur Pringle in Auf Wiedersehen, Pet, and as Felix Norman in Prime Suspect in 1991.","'Auf Wiedersehen, Pet', 'Prime Suspect' 
","bryan pringle appeared as arthur pringle in auf wiedersehen, pet, and as felix norman in prime suspect in 1991","auf wiedersehen, pet', 'prime suspect",41.66666666666667,0.0
446,446,443,totto_source/dev_json/example-1837.json,What games did Pelle Rietveld participate in 2013?,"Evidence:
The relevant rows contain information about Pelle Rietveld's competitions in 2013:
Year | Competition | Venue | Position | Event | Notes
2013 | European Indoor Championships | Gothenburg, Sweden | 8th | Heptathlon | 5906 pts
2013 | World Championships | Moscow, Russia | 21st | Decathlon | 7840 pts

Answer:
In 2013, Pelle Rietveld participated in the European Indoor Championships and the World Championships.","In 2013, Pelle Rietveld competed at the European Indoor Championships in Gothenburg, Sweden and World Championships in Moscow, Russia.","European Indoor Championships, World Championships 
","in 2013, pelle rietveld competed at the european indoor championships in gothenburg, sweden and world championships in moscow, russia","european indoor championships, world championships",43.47826086956522,0.0
