,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
397,397,397,397,397,397,How did the candidates do in the 2006 election?,"The relevant rows contain information about the candidates' performance in the 2006 election:

| Party | Candidate                        | Votes | % |
|-------|----------------------------------|-------|---|
| Democratic | Michael D. Brown          | 62,415 | 73 |
| Democratic | Philip Pannell                   | 21,552 | 25 |
| -             | Florence Pendleton (write-in) | 1,363 | 2   |

In the 2006 election:
- Michael D. Brown from the Democratic Party received 62,415 votes, comprising 73% of the total votes.
- Philip Pannell from the Democratic Party received 21,552 votes, making up 25% of the total votes.
- Florence Pendleton, as a write-in candidate, received 1,363 votes, representing 2% of the total votes.","Florence Pendleton is a write-in candidate who secured 1,363 votes, Michael Donald Brown had victory with 62,415 votes over her, and Pannell's secured 21,552 votes for the Democratic party.","Michael D. Brown (73%), Philip Pannell (25%), Florence Pendleton (2%) 
","florence pendleton is a write-in candidate who secured 1,363 votes, michael donald brown had victory with 62,415 votes over her, and pannell's secured 21,552 votes for the democratic party","michael d. brown (73%), philip pannell (25%), florence pendleton (2%)",21.62162162162162,0.0
398,398,398,398,398,398,When was the last single from the Eko EP released?,"The relevant row indicating the last single from the Eko EP released is:

Year | Title | Year | UK | UK Dance | AUS | AUT | GER | IRE | NL | SCO | SWE | SWI | Certifications | Album
""Unpredictable"" | 2017 | — | — | — | — | — | — | — | — | — | — | - | Eko EP

Therefore, the last single from the Eko EP, ""Unpredictable,"" was released in 2017.","In 2017, the last single from the Eko EP, ""Unpredictable,"" was released.","2017 
","in 2017, the last single from the eko ep, unpredictable, was released",2017,18.181818181818183,0.0
399,399,399,399,399,399,Who succeeded Joseph Philippe as bishop of Luxembourg and when?,"The relevant row contains information about the successor to Joseph Laurent Philippe as bishop of Luxembourg:
- Jean Hengen succeeded Joseph Laurent Philippe.
- Jean Hengen took office on 13 February 1971.

Therefore, Jean Hengen succeeded Joseph Philippe as bishop of Luxembourg on 13 February 1971.",Léon Lommel succeeded Joseph Philippe as the bishop of Luxembourg on 21 October 1956.,"Jean Hengen, 13 February 1971 
",léon loel succeeded joseph philippe as the bishop of luxembourg on 21 october 1956,"jean hengen, 13 february 1971",0.0,0.0
400,400,400,400,400,400,Where did Tomás de Teresa perform the best in his career?,"**Evidence:**

The relevant rows regarding Tomás de Teresa's achievements are as follows:

| Year | Competition | Venue | Position | Event | Notes |
|------|-------------|-------|----------|-------|-------|
| 1987 | European Junior Championships | Birmingham, United Kingdom | 1st | 800 m | 1:49.37 |
| 1990 | European Indoor Championships | Glasgow, United Kingdom | 2nd | 800 m | 1:47.22 |
| 1991 | World Indoor Championships | Seville, Spain | 2nd | 800 m | 1:47.82 |
| 1994 | European Championships | Helsinki, Finland | 3rd | 800 m | 1:46.57 |

**Answer:**

Tomás de Teresa performed the best in his career at the 1994 European Championships in Helsinki, Finland, where he achieved a 3rd place in the 800m event.","Tomás de Teresa placed 1st in 1986 at the European Junior Championships in Birmingham, United Kingdom.","1994 European Championships, Helsinki, Finland 
","tomás de teresa placed 1 in 1986 at the european junior championships in birmingham, united kingdom","1994 european championships, helsinki, finland",20.0,0.0
401,401,401,401,401,401,What divisions did Steve Biggins play during the time in Oxford United?,"The relevant rows for Steve Biggins' time at Oxford United are as follows:

- Oxford United | 1982–83 | Third Division | 10 | 1 | 0 | 0 | 4 | 1 | 14 | 1
- Oxford United | 1983–84 | Third Division | 42 | 19 | 5 | 2 | 11 | 3 | 58 | 24
- Oxford United | 1984–85 | Second Division | 7 | 2 | 0 | 0 | 2 | 0 | 9 | 2

Steve Biggins played in the Third Division in the seasons 1982–83 and 1983–84 and in the Second Division in the season 1984–85 during his time at Oxford United.",Steve Biggins played for Oxford United in Third Division in 1982–84 and the Second Division in 1984–85.,"Third Division, Second Division 
",steve biggins played for oxford united in third division in 1982-84 and the second division in 1984-1985,"third division, second division",40.0,0.0
402,402,402,402,402,402,What film and role did James Waterston play as debut?,"The relevant rows containing James Waterston's filmography:
Year | Title | Role | Notes
1989 | Dead Poets Society | Gerard Pitts | -
1989 | Little Sweetheart | Richard | -
2015 | And It Was Good | Bridegroom | -

Based on the information provided in the table, the answer is:
- In 1989, James Waterston made his debut in the film ""Dead Poets Society"" playing the role of Gerard Pitts.","James Waterston first appeared playing Gerard Pitts in the 1989 film, ""Dead Poets Society"".","Dead Poets Society, Gerard Pitts 
","james waterston first appeared playing gerard pitts in the 1989 film, dead poets society","dead poets society, gerard pitts",55.55555555555556,0.0
403,403,403,403,403,403,How much forfeitures did the Department of Justice's Asset Forfeiture Fund take in 1986 and 2008?,"The relevant rows contain information about the Department of Justice's Asset Forfeiture Fund:
- 1986 | $93.7 million | DOJ's Asset Forfeiture Fund
- 2008 | $1.6 billion | DOJ Asset Forfeiture fund took in $1 billion

Thus, in 1986, the Department of Justice's Asset Forfeiture Fund took in $93.7 million, and in 2008, the fund took in $1.6 billion.

Evidence:
The relevant rows contain information about the Department of Justice's Asset Forfeiture Fund:
- 1986 | $93.7 million | DOJ's Asset Forfeiture Fund
- 2008 | $1.6 billion | DOJ Asset Forfeiture fund took in $1 billion

Answer: 
In 1986, the Department of Justice's Asset Forfeiture Fund took in $93.7 million, and in 2008, the fund took in $1.6 billion.","In 1986, the Department of Justice's Asset Forfeiture Fund took in $93.7 million and in 2008 took in $1 billion.","$93.7 million, $1.6 billion 
","in 1986, the department of justice's asset forfeiture fund took in 93.7 and in 2008 took in 1","93.7, 1.6",10.526315789473683,0.0
404,404,404,404,404,404,What were the results of the 1967 San Diego mayoral election?,"```yaml
evidence: |
  The relevant rows contain the results of the 1967 San Diego mayoral election:
  Party | Party | Candidate | Votes | %
  - | Democratic | Frank Curran | 96,597 | 67.2
  - | Republican | Allen Hitch | 47,230 | 32.8
  Total votes | Total votes | Total votes | 143,827 | 100
answer: |
  In the 1967 San Diego mayoral election, Frank Curran from the Democratic Party won with 96,597 votes (67.2%), while Allen Hitch from the Republican Party received 47,230 votes (32.8%).
```","In the 1967 San Diego mayoral election, Curran defeated Hitch with 67.2% of the vote.","Frank Curran won with 96,597 votes. 
","in the 1967 san diego mayoral election, curran defeated hitch with 67.2% of the vote","frank curran won with 96,597 votes",21.052631578947366,0.0
405,405,405,405,405,405,When was Meirionnydd Nant Conwy represented by Dafydd Elis Thomas?,"The relevant row contains information about Meirionnydd Nant Conwy being represented by Dafydd Elis Thomas:
Election | Election | Member | Party
- | 1983 | Dafydd Elis Thomas | Plaid Cymru

Meirionnydd Nant Conwy was represented by Dafydd Elis Thomas in 1983.","From 1983 to 1992, Meirionnydd Nant Conwy was represented by Dafydd Elis Thomas.","1983 
","from 1983 to 1992, meirionnydd nant conwy was represented by dafydd elis thomas",1983,14.285714285714288,0.0
406,406,406,406,406,406,What was the success of Remalda Kergytė-Dauskurdienė in 2009 World Championships?,"The success of Remalda Kergytė-Dauskurdienė in the 2009 World Championships was that she placed 52nd in the Marathon event with a time of 2:45:28. 

Evidence:
The relevant row for Remalda Kergytė-Dauskurdienė's performance in the 2009 World Championships:
- Year: 2009
- Competition: World Championships
- Venue: Berlin, Germany
- Position: 52nd
- Event: Marathon
- Notes: 2:45:28

Answer: Remalda Kergytė-Dauskurdienė placed 52nd in the Marathon event at the 2009 World Championships with a time of 2:45:28.","Remalda Kergytė-Dauskurdienė represented Lithuania in 2009 World Championships, reaching 52nd place.","52nd 
","remalda kergytė-dauskurdienė represented lithuania in 2009 world championships, reaching 52 place",52,16.666666666666668,0.0
407,407,407,407,407,407,Did Kellie Pickler receive any certifications in her discography?,"**Evidence:**

The certifications column in the table provides information about certifications received by Kellie Pickler's singles:

| Single | Peak chart positions | Peak chart positions | Peak chart positions | Peak chart positions | Peak chart positions | Certifications | Album
| --- | --- | --- | --- | --- | --- | --- | --- |
| ""Red High Heels"" | 15 | 15 | 64 | 31 | — | RIAA: Gold | Small Town Girl
| ""Best Days of Your Life"" | 9 | 9 | 46 | 23 | 99 | RIAA: Platinum | Kellie Pickler

**Answer:**

Yes, Kellie Pickler did receive certifications in her discography. She received a Gold certification for the single ""Red High Heels"" and a Platinum certification for the single ""Best Days of Your Life"".","The 2006 single ""Red High Heels"" by Kellie Pickler received an RIAA: Gold certification and the 2008 single ""Best Days of Your Life"" by Kellie Pickler received an RIAA: Platinum certification.","Yes 
",the 2006 single red high heels by kellie pickler received an riaa: gold certification and the 2008 single best  of your life by kellie pickler received an riaa: platinum certification,yes,0.0,0.0
408,408,408,408,408,408,Which awards did The New Classic win in 2014?,"evidence: |
    The relevant rows contain information about The New Classic's wins in 2014:
    Year | Ceremony | Category | Result
    2014 | American Music Awards | Favorite Rap/Hip-Hop Album | Won
    2014 | ARIA Music Awards | Breakthrough Artist Release | Won
  answer: |
    The New Classic won the Favorite Rap/Hip-Hop Album at the 2014 American Music Awards and the Breakthrough Artist Release at the 2014 ARIA Music Awards.",The New Classic won the Breakthrough Artist Release at the 2014's ARIA Music Awards and Favorite Rap/Hip-Hop Album at the 2014 American Music Awards.,"Favorite Rap/Hip-Hop Album, Breakthrough Artist Release 
",the new classic won the breakthrough artist release at the 2014's aria music awards and favorite rap/hip-hop album at the 2014 american music awards,"favorite rap/hip-hop album, breakthrough artist release",46.15384615384615,0.0
409,409,409,409,409,409,"When was the song ""Lemonade"" first released in Italy, Romania and Japan?","**Evidence:**
The relevant rows contain the release dates for the song ""Lemonade"" in Italy, Romania, and Japan:
- Italy | 12 June 2012 | Radio airplay | N/A
- Romania | 14 June 2012 | Digital single | MediaPro
- Japan | 1 August 2012 | Digital single | Maan

**Answer:**
- The song ""Lemonade"" was first released in Italy on June 12, 2012.
- The song was then released in Romania on June 14, 2012.
- Finally, the song was released in Japan on August 1, 2012.","Lemonade was released for radio airplay in Italy on 12 June 2012, followed by its digital release on 14 June 2012 through MediaPro Music in Romania and on 1 August 2012 in Japan.","['June 12, 2012', 'June 14, 2012', 'August 1, 2012'] 
","lemonade was released for radio airplay in italy on 12 june 2012, followed by its digital release on 14 june 2012 through mediapro music in romania and on 1 august 2012 in japan","['june 12, 2012', 'june 14, 2012', 'august 1, 2012']",42.857142857142854,0.0
410,410,410,410,410,410,Did Judith Light ever win Tony Awards?,"The relevant rows for Judith Light in the table are as follows:

Year | Award | Category | Film or series | Result
2012 | Tony Awards | Best Featured Actress in a Play | Other Desert Cities | Won
2013 | Tony Awards | Best Featured Actress in a Play | The Assembled Parties | Won

Therefore, the answer is:
- Yes, Judith Light won Tony Awards in 2012 for Best Featured Actress in a Play for ""Other Desert Cities"" and in 2013 for Best Featured Actress in a Play for ""The Assembled Parties.""","In 2012 and 2013, Light won two consecutive Tony Awards for Best Featured Actress in a Play, for her performances in Other Desert Cities and The Assembled Parties.","Yes 
","in 2012 and 2013, light won 2 consecutive tony awards for best featured actress in a play, for her performances in other desert cities and the assembled parties",yes,0.0,0.0
411,411,411,411,411,411,How effective was Kirani James during the 2016 summer olympics? ,"evidence: |
  The relevant row contains information about Kirani James' performance at the 2016 Summer Olympics:
  Rank | Lane | Name | Nationality | Reaction | Time | Notes
  1 | 4 | Kirani James | Grenada | 0.144 | 44.02 | Q, SB
answer: |
  Kirani James was very effective during the 2016 Summer Olympics as he won his semifinal with a time of 44.02, setting a Season's Best (SB) and qualified for the final.","In the semi-finals, James had a season's best time of 44.02 to win the round nearly two tenths ahead of Merritt.","Very effective 
","in the semi-finals, james had a season's best time of 44.02 to win the round nearly 2 10s ahead of merritt",very effective,0.0,0.0
412,412,412,412,412,412,"What awards and nominations did Two Days, One Night obtain in 2014?","The relevant row contains information about the awards and nominations for ""Two Days, One Night"" in 2014:
- Year: 2014
- Nominated work: Two Days, One Night
- Category: Palme d'Or
- Result: Nominated

There is also another entry:
- Year: 2014
- Nominated work: Two Days, One Night
- Category: Prize of the Ecumenical Jury
- Result: Special Prize

**Answer:**
In 2014, ""Two Days, One Night"" obtained a nomination for the Palme d'Or and a Special Prize from the Prize of the Ecumenical Jury award.","In 2014, Dardenne brothers´s film Two Days, One Night was nominated for the Palme d'Or at the Cannes Film Festival. It also received the Special Prize for the Prize of the Ecumenical Jury.","Palme d'Or nomination, Special Prize 
","in 2014, dardenne brothers´s film 2 , 1 night was nominated for the palme d'or at the cannes film festival. it also received the special prize for the prize of the ecumenical jury","palme d'or nomination, special prize",25.0,0.0
413,413,413,413,413,413,"What films and miniseries did Jeannie Berlin appear in in 1975, 2011, 2014, and 2016?","The relevant rows for Jeannie Berlin's appearances in 1975, 2011, 2014, and 2016 are as follows:

- 1975 | Sheila Levine Is Dead and Living in New York | Sheila Levine
- 2011 | Margaret | Emily
- 2014 | Inherent Vice | Aunt Reet
- 2016 | Café Society | Rose
- 2016 | The Night Of | Helen Weiss (Miniseries)

Jeannie Berlin appeared in the films ""Sheila Levine Is Dead and Living in New York"" in 1975 and ""Inherent Vice"" in 2014. In 2011, she appeared in the film ""Margaret."" In 2016, she appeared in the films ""Café Society"" and the miniseries ""The Night Of.""","Jeannie Berlin appeared in films such as Sheila Levine Is Dead and Living in New York (1975), Margaret (2011), Inherent Vice (2014) and Cafe Society (2016), as well as the miniseries The Night Of (2016).","""Sheila Levine Is Dead and Living in New York"", ""Margaret"", ""Inherent Vice"", ""Café Society"", ""The Night Of"" 
",jeannie berlin appeared in films such as sheila levine is dead and living in new york,"sheila levine is dead and living in new york, margaret, inherent vice, café society, the night of",56.25,0.0
414,414,414,414,414,414,What were the highlights of Molly Seidel career in 2018 in the event that was held in Scotland?,"The relevant rows for Molly Seidel's career highlights in 2018 in the event held in Scotland are:

| Year | Competition                                | Venue          | Position       | Event | Notes |
| ---- | ------------------------------------------ | -------------- | -------------- | ----- | ----- |
| 2018 | Great Edinburgh International Cross Country | Edinburgh, Scotland | 3rd place      | 6 km  | 21:04 |
| 2018 | Great Edinburgh International Cross Country | Edinburgh, Scotland | Team USA 3rd place | 6 km  | 81 points |

In 2018, Molly Seidel's career highlights in the event held in Scotland include finishing in 3rd place in the 6 km race with a time of 21:04 and achieving 3rd place with Team USA in the same event with 81 points.","Molly Seidel represented the Team USA at the 2018 Great Edinburgh International Cross Country in Scotland, where she led the team to 3rd place by finishing third in the 6 km in a time of 21:04.","3rd place, 21:04, 3rd place, 81 points 
","molly seidel represented the team usa at the 2018 great edinburgh international cross country in scotland, where she led the team to 3 place by finishing third in the 6 km in a time of 21:04","3 place, 21:04, 3 place, 81 points",15.789473684210526,0.0
415,415,415,415,415,415,How many seats did the National Union win and what was the turnout during that election?,"evidence: |
    The relevant row contains information about the National Union in the 1969 Portuguese legislative election:
    Party | Votes | % | Seats
    National Union | 981,263 | 87.99 | 130
    Registered voters/turnout | 1,784,341 | 62.5 | –
answer: |
    The National Union won 130 seats in the 1969 Portuguese legislative election, and the voter turnout was 62.5%.",The National Union won all seats in the 1969 Portuguese legislative election with a turnout of 62.5%.,"130 seats, 62.5% 
",the national union won all seats in the 1969 portuguese legislative election with a turnout of 62.5,"130 seats, 62.5%",23.52941176470588,0.0
416,416,416,416,416,416,How many games and when did Hannu Järvenpää play for the National Hockey League (NHL)?,"The table provided displays the career player statistics for Hannu Järvenpää:

| Season   | Team            | League | -   | GP   | G   | A   | Pts  | PIM  | -   | GP  | G   | A   | Pts | PIM |
|----------|-----------------|--------|-----|------|-----|-----|------|------|-----|-----|-----|-----|-----|-----|
| 1981–82  | Oulun Kärpät    | Liiga  | -   | 14   | 11  | 2   | 13   | 18   | -   | 3   | 1   | 1   | 2   | 4   |
| 1982–83  | Oulun Kärpät    | Liiga  | -   | 33   | 15  | 8   | 23   | 54   | -   | —   | —   | —   | —   | —   |
| 1983–84  | Oulun Kärpät    | Liiga  | -   | 37   | 15  | 13  | 28   | 46   | -   | 10  | 3   | 3   | 6   | 10  |
| 1983–84  | Olympiajoukkue  | Liiga  | -   | 4    | 1   | 0   | 1    | 4    | -   | —   | —   | —   | —   | —   |
| 1984–85  | Oulun Kärpät    | Liiga  | -   | 34   | 12  | 12  | 24   | 45   | -   | 7   | 2   | 2   | 4   | 2   |
| 1985–86  | Oulun Kärpät    | Liiga  | -   | 36   | 26  | 9   | 35   | 48   | -   | 5   | 5   | 2   | 7   | 12  |
| 1986–87  | Winnipeg Jets   | NHL    | -   | 20   | 1   | 8   | 9    | 8    | -   | —   | —   | —   | —   | —   |
| 1987–88  | Winnipeg Jets   | NHL    | -   | 41   | 6   | 11  | 17   | 34   | -   | —   | —   | —   | —   | —   |
| 1987–88  | Moncton Hawks   | AHL    | -   | 5    | 3   | 1   | 4    | 2    | -   | —   | —   | —   | —   | —   |
| 1988–89  | Winnipeg Jets   | NHL    | -   | 53   | 4   | 7   | 11   | 41   | -   | —   | —   | —   | —   | —   |
| 1988–89  | Moncton Hawks   | AHL    | -   | 4    | 1   | 0   | 1    | 0    | -   | —   | —   | —   | —   | —   |
| 1989–90  | Lukko           | Liiga  | -   | 38   | 12  | 15  | 27   | 48   | -   | —   | —   | —   | —   | —   |
| 1990–91  | Lukko           | Liiga  | -   | 43   | 27  | 18  | 45   | 54   | -   | 4   | 2   | 2   | 4   | 4   |
| 1991–92  | Leksands IF     | SHL    | -   | 22   | 4   | 4   | 8    | 28   | -   | —   | —   | —   | —   | —   |
| 1991–92  | Leksands IF     | Allsvenskan | - | 18   | 2   | 8   | 10   | 16   | -   | 11  | 1   | 3   | 4   | 12  |
| 1992–93  | Jokerit         | Liiga  | -   | 44   | 6   | 8   | 14   | 36   | -   | 3   | 0   | 1   | 1   | 0   |
| 1993–94  | Kiekko-Espoo    | Liiga  | -   | 44   | 15  | 16  | 31   | 40   | -   | —   | —   | —   | —   | —   |
| 1994–95  | Kiekko-Espoo    | Liiga  | -   | 45   | 9   | 6   | 15   | 20   | -   | 4   | 0   | 0   | 0   | 2   |
| NHL totals | NHL totals     | NHL totals | - | 114  | 11  | 26  | 37   | 83   | -   | —   | —   | —   | —   | —   |

Based on the table, Hannu Järvenpää played 114 games in the National Hockey League (NHL).","From 1986 to 1989, Hannu Järvenpää played 114 games for the Winnipeg Jets in the National Hockey League (NHL).","114 games, 1986-87 to 1988-89 
","from 1986 to 1989, hannu järvenpää played 114 games for the winnipeg jets in the national hockey league","114 games, 1986-87 to 1988-1989",28.57142857142857,0.0
417,417,417,417,417,417,Who won the first heat and what's the record?,"evidence: |
    The relevant row from the table is:
    Rank | Lane | Name | Nationality | Time | Notes
    1 | 5 | Josef Craig | Great Britain | 4:45.79 | Q, WR
answer: |
    Josef Craig from Great Britain won the first heat with a time of 4:45.79, setting a world record (WR).",British swimmer Josef Craig won the first heat and made world record with 45.79 seconds.,"Josef Craig, 4:45.79 
",british swier josef craig won the first heat and made world record with 45.79 seconds,"josef craig, 4:45.79",23.52941176470588,0.0
418,418,418,418,418,418,What and where was Judy Kuhn's most recent role?,"The relevant rows containing information about Judy Kuhn's roles are:

| Year | Title               | Role                     | Venue                            |
|------|---------------------|--------------------------|----------------------------------|
| 2018 | Steel Magnolias     | M’Lynn                   | The Cape Playhouse               |
| 2018 | Fiddler on the Roof  | Golde                    | Menier Chocolate Factory & West-End |

Based on the table, Judy Kuhn's most recent role was as Golde in ""Fiddler on the Roof"" at the Menier Chocolate Factory & West-End in the year 2018. 

The evidence supporting this answer can be found in the row for the year 2018, where Judy Kuhn is listed as playing the role of Golde in ""Fiddler on the Roof"" at the Menier Chocolate Factory & West-End.","In 2018, Judy Kuhn played Golde at the Menier Chocolate Factory in Fiddler on the Roof.","Golde in ""Fiddler on the Roof"" 
","in 2018, judy kuhn played golde at the menier chocolate factory in fiddler on the roof",golde in fiddler on the roof,52.63157894736842,0.0
419,419,419,419,419,419,Who did Duchovny voice in the video games released in 2003 and 2005?,"The relevant rows concerning David Duchovny's voice roles in video games are:

| Year | Title                            | Voice role | Notes |
|------|----------------------------------|------------|-------|
| 2003 | XIII                             | Jason Fly  | -     |
| 2005 | Area 51                          | Ethan Cole | -     |

Answer: David Duchovny voiced Jason Fly in the video game XIII released in 2003, and he voiced Ethan Cole in the video game Area 51 released in 2005.","Duchovny voiced Ethan Cole in the 2005 video game Area 51, as well as Jason Fly in the 2003 video game XIII.","Jason Fly, Ethan Cole 
","duchovny voiced ethan cole in the 2005 video game area 51, as well as jason fly in the 2003 video game xiii","jason fly, ethan cole",33.333333333333336,0.0
420,420,420,420,420,420,What role did Annaleigh Ashford reprise (and in which theatre) on Broadway in 2016?,"The relevant rows for Annaleigh Ashford's performances in 2016 are:

| Year(s) | Production | Role | Location | Category |
|---------|------------|------|----------|----------|
| 2015–16 | Sylvia | Sylvia | Cort Theatre | Broadway |
| 2016 | Sunday in the Park with George | Dot/Marie | New York City Center | City Center Gala Concert |
| 2017 | Sunday in the Park with George | Dot/Marie | Hudson Theatre | Broadway |

**Evidence:**
- In 2016, Annaleigh Ashford played the role of Dot/Marie in ""Sunday in the Park with George"" at the New York City Center.

**Answer:**
- Annaleigh Ashford reprised the role of Dot/Marie at the New York City Center on Broadway in 2016.",Annaleigh Ashford reprised her role from 2016 as Dot/Marie in Sunday in the Park with George in the show on Broadway at the Hudson Theater.,"Dot/Marie, New York City Center 
",annaleigh ashford reprised her role from 2016 as dot/marie in sunday in the park with george in the show on broadway at the hudson theater,"dot/marie, new york city center",7.4074074074074066,0.0
421,421,421,421,421,421,What awards did Rachel House receive in 2001?,"The relevant rows contain information about Rachel House's awards in 2001:

| Year | Award                          | Category           | Work                  | Result |
|------|-------------------------------|--------------------|-----------------------|--------|
| 2001 | Chapman Tripp Theatre Award    | Director of the Year | Have Car Will Travel | Won    |
| 2001 | New Zealand Listener Award     | Best Director       | Have Car Will Travel | Won    |

In 2001, Rachel House received the Chapman Tripp Theatre Award for Director of the Year and the New Zealand Listener Award for Best Director.","In 2001, House won Director of the Year award at the Chapman Tripp Theatre Award and the New Zealand Listener Award for her direction of Have Car Will Travel.","Chapman Tripp Theatre Award, New Zealand Listener Award 
","in 2001, house won director of the year award at the chapman tripp theatre award and the new zealand lis10er award for her direction of have car will travel","chapman tripp theatre award, new zealand lis10er award",47.05882352941176,0.0
422,422,422,422,422,422,"In the 2005 Pengkalan Pasir by-election, who were the top two candidates and how many votes did each candidate receive?","The relevant rows containing information about the top two candidates in the 2005 Pengkalan Pasir by-election are:

Party | Party | Candidate | Votes | % | ∆%
- | BN | Hanafi Mamat | 7,422 | 49.07 | 0.73
- | PAS | Hanifa Ahmad | 7,288 | 48.19 | 2.01

Based on the table, in the 2005 Pengkalan Pasir by-election, the top two candidates were Hanafi Mamat from BN with 7,422 votes and Hanifa Ahmad from PAS with 7,288 votes.","In the 2005 Pengkalan Pasir by-election, Hanafi got 7,422 votes and Hanifa got 7,288 votes.","Hanafi Mamat, 7,422 votes, Hanifa Ahmad, 7,288 votes 
","in the 2005 pengkalan pasir by-election, hanafi got 7,422 votes and hanifa got 7,288 votes","hanafi mamat, 7,422 votes, hanifa ahmad, 7,288 votes",54.54545454545454,0.0
423,423,423,423,423,423,"As a result of the 1903 Bulgarian parliamentary election, what ratio of total seats did the winning party walk away with with?","evidence: |
    The relevant row contains information about the People's Party in the 1903 Bulgarian parliamentary election:
    Party | Votes | % | Seats | +/–
    People's Party | - | - | 134 | +106
answer: |
    As a result of the 1903 Bulgarian parliamentary election, the People's Party secured 79.29% (134 out of 169) of the total seats.

","In the 1903 Bulgarian parliamentary election, the result was a victory for the People's Party, which won 134 of the 169 seats.","79.29% 
","in the 1903 bulgarian parliamentary election, the result was a victory for the people's party, which won 134 of the 169 seats",79.29%,0.0,0.0
424,424,424,424,424,424,Who won the gold medal and whom did they defeat?,"The relevant rows from the table are as follows:
```
Rank | Lane | Name | Nationality | Time | Notes
- | 3 | Michael Phelps | United States | 1:54.27 | -
- | 4 | Ryan Lochte | United States | 1:54.90 | -
```

**Evidence:**
- Michael Phelps from the United States won the gold medal in the Men's 200 metre individual medley event.
- He defeated Ryan Lochte, also from the United States, in the race.

**Answer:**
- Michael Phelps from the United States won the gold medal and defeated Ryan Lochte from the United States in the Men's 200 metre individual medley event at the 2012 Summer Olympics.",Phelps claimed gold medal in 1:54.27 defeating Lochte.,"Michael Phelps, Ryan Lochte 
",phelps claimed gold medal in 1:54.27 defeating lochte,"michael phelps, ryan lochte",33.33333333333333,0.0
425,425,425,425,425,425,What happened to Frédéric St-Denis after five seasons in the QMJHL league?,"The relevant row contains information about Frédéric St-Denis after five seasons in the QMJHL league:

| 2007–08 | University of Quebec | CIS | - | 28 | 4 | 14 | 18 | 4 | - | — | — | — | — |
| 2008–09 | Hamilton Bulldogs | AHL | - | 7 | 1 | 1 | 2 | 6 | - | — | — | — | — |
| 2008–09 | Cincinnati Cyclones | ECHL | - | 41 | 1 | 22 | 23 | 22 | - | 15 | 0 | 5 | 5 | 14 |

Frédéric St-Denis moved on to play in different leagues after five seasons in the QMJHL league:
- Season 2007–08: Played for the University of Quebec
- Season 2008–09: Transitioned to play for the Hamilton Bulldogs in the AHL and the Cincinnati Cyclones in the ECHL.","After playing for the Drummondville Voltigeurs for five seasons from 2002 to 2007, Frédéric St-Denis joined the University of Quebec in the CIS league for the 2007-2008 season.","University of Quebec, Hamilton Bulldogs, Cincinnati Cyclones 
","after playing for the druondville voltigeurs for 5 seasons from 2002 to 2007, frédéric st-denis joined the university of quebec in the cis league for the 2007-2008 season","university of quebec, hamilton bulldogs, cincinnati cycl1s",19.354838709677416,0.0
426,426,426,426,426,426,Which two teams joined the Mousesports on 2018-07-30?,"The relevant rows contain information about the team members who joined Mousesports on 2018-07-30:
  
| ID      | Name                | Joined     |
|---------|---------------------|------------|
| Alex161 | Germany Alex Ernst  | 2018-07-30 |
| Tigreee | Germany Maik Hoffmann| 2018-07-30|

**Answer:**
The two team members who joined Mousesports on 2018-07-30 are Alex161 (Germany Alex Ernst) and Tigreee (Germany Maik Hoffmann).","On July 30, 2018, Mousesports joined the Rocket League of Tigreee and Alex161.","Alex161, Tigreee 
","on july 30, 2018, mousesports joined the rocket league of tigreee and alex161","alex161, tigreee",28.57142857142857,0.0
427,427,427,427,427,427,What did Dreama Walker play in the Seven Deadly Sins?,"The relevant row for Dreama Walker playing in ""Seven Deadly Sins"" is:
Year | Title | Role | Notes
2010 | Seven Deadly Sins | Harper Grace | Miniseries; 2 episodes

**Answer**: Dreama Walker played the role of Harper Grace in the miniseries ""Seven Deadly Sins.""","In 2010, Walker starred as Harper Grace in the miniseries Seven Deadly Sins.","Harper Grace 
","in 2010, walker starred as harper grace in the miniseries 7 deadly sins",harper grace,28.57142857142857,0.0
428,428,428,428,428,428,Which show did Eric Close star as Travis Tanner and which year?,"The relevant row contains information about Eric Close starring as Travis Tanner:
- Year | Title | Role | Notes
- 2011 | Suits | Travis Tanner | 7 episodes

Answer:
Eric Close starred as Travis Tanner in the show ""Suits"" in 2011.",Close starred as Travis Tanner in Suits from 2011 to 2015.,"Suits, 2011 
",close starred as travis tanner in suits from 2011 to 2015,"suits, 2011",30.76923076923077,0.0
